blueprintTypeID,activity,typeID,quantity
1237,0,11530,5
1237,0,11475,1
1237,0,1244,1
1237,2,11460,1
1237,2,9836,1
1237,2,3814,3
1237,3,11460,1
1237,3,9836,1
1237,3,3814,3
1245,4,20416,1
1245,4,20415,1
1245,0,34,234
1245,0,35,3413
1247,4,20411,1
1247,4,20414,1
1247,0,34,507
1247,0,35,51
1247,0,36,73
1247,0,37,7
1249,1,11458,1
1249,1,3812,10
1249,0,11399,1
1249,0,11554,5
1249,0,9838,5
1249,0,11539,1
1249,0,11482,1
1249,0,1246,1
1249,2,11458,1
1249,2,9836,1
1249,2,3814,3
1249,3,11458,1
1249,3,9836,1
1249,3,3814,3
1255,4,20171,2
1255,4,20414,2
1255,0,34,231
1255,0,35,307
1255,0,36,18
1255,0,37,9
1257,1,11463,1
1257,1,3812,10
1257,0,1254,1
1257,0,11399,1
1257,0,11554,5
1257,0,9838,5
1257,0,11539,1
1257,0,11482,1
1257,2,11463,1
1257,2,9836,1
1257,2,3814,3
1257,3,11463,1
1257,3,9836,1
1257,3,3814,3
1265,4,20416,1
1265,4,20171,1
1265,0,34,666
1265,0,35,502
1265,0,36,1
1265,0,37,1
1267,1,11457,1
1267,1,3812,10
1267,0,11399,1
1267,0,1264,1
1267,0,11475,1
1267,0,11542,3
1267,0,11543,3
1267,2,11457,1
1267,2,9836,1
1267,2,3814,2
1267,3,11457,1
1267,3,9836,1
1267,3,3814,3
1275,4,20416,1
1275,4,20171,1
1275,0,34,666
1275,0,35,502
1275,0,36,1
1275,0,37,1
1277,1,11457,1
1277,1,3812,10
1277,0,11399,1
1277,0,11475,1
1277,0,11543,3
1277,0,11544,3
1277,0,1274,1
1277,2,11457,1
1277,2,9836,1
1277,2,3814,2
1277,3,11457,1
1277,3,9836,1
1277,3,3814,3
1285,4,20416,1
1285,4,20171,1
1285,0,34,666
1285,0,35,502
1285,0,36,1
1285,0,37,1
1287,1,11457,1
1287,1,3812,10
1287,0,1284,1
1287,0,11399,1
1287,0,11475,1
1287,0,11542,1
1287,0,11545,1
1287,0,11544,3
1287,2,11457,1
1287,2,9836,1
1287,2,3814,2
1287,3,11457,1
1287,3,9836,1
1287,3,3814,3
1295,4,20416,1
1295,4,20171,1
1295,0,34,666
1295,0,35,502
1295,0,36,1
1295,0,37,1
1297,1,11457,1
1297,1,3812,10
1297,0,11399,1
1297,0,1294,1
1297,0,11475,1
1297,0,11542,3
1297,0,11545,3
1297,2,11457,1
1297,2,9836,1
1297,2,3814,2
1297,3,11457,1
1297,3,9836,1
1297,3,3814,3
1305,4,20171,1
1305,4,20415,1
1305,0,34,896
1305,0,35,698
1305,0,36,29
1307,1,11457,1
1307,1,3812,10
1307,0,11399,1
1307,0,11544,1
1307,0,11475,1
1307,0,11542,1
1307,0,11543,1
1307,0,1304,1
1307,0,11545,1
1307,2,11457,1
1307,2,9836,1
1307,2,3814,2
1307,3,11457,1
1307,3,9836,1
1307,3,3814,3
1318,4,20416,2
1318,4,20415,2
1318,0,37,10
1318,0,38,1
1320,1,11465,1
1320,1,3812,10
1320,0,1317,1
1320,0,11399,1
1320,0,11538,1
1320,0,11475,1
1320,0,3828,8
1320,0,11545,1
1320,2,11465,1
1320,2,9836,1
1320,2,3814,3
1320,3,11465,1
1320,3,9836,1
1320,3,3814,3
1334,4,20416,1
1334,4,20415,1
1334,0,34,6944
1336,1,11465,1
1336,1,3812,10
1336,0,11475,1
1336,0,3828,8
1336,0,1333,1
1336,0,11399,1
1336,2,11465,1
1336,2,9836,1
1336,2,3814,3
1336,3,11465,1
1336,3,9836,1
1336,3,3814,3
1354,4,20411,2
1354,4,20414,2
1354,0,34,516
1354,0,35,67
1354,0,36,2
1354,0,37,73
1356,1,11458,1
1356,1,3812,10
1356,0,11399,1
1356,0,1353,1
1356,0,11554,3
1356,0,9838,3
1356,0,11539,5
1356,0,11482,1
1356,2,11458,1
1356,2,9836,1
1356,2,3814,3
1356,3,11458,1
1356,3,9836,1
1356,3,3814,3
1404,4,20416,1
1404,4,20415,1
1404,0,34,1786
1404,0,35,304
1404,0,36,1
1406,1,11460,1
1406,1,3812,10
1406,0,11399,1
1406,0,3689,5
1406,0,11530,3
1406,0,11475,1
1406,0,1403,1
1406,2,11460,1
1406,2,9836,1
1406,2,3814,3
1406,3,11460,1
1406,3,9836,1
1406,3,3814,3
1423,1,11463,1
1423,1,3812,10
1423,0,11399,1
1423,0,11554,1
1423,0,9838,8
1423,0,11539,1
1423,0,11482,1
1423,0,2331,1
1423,2,11463,1
1423,2,9836,1
1423,2,3814,3
1423,3,11463,1
1423,3,9836,1
1423,3,3814,3
1437,1,11746,1
1437,1,3812,20
1437,0,11536,3
1437,0,11399,3
1437,0,9840,5
1437,0,9842,11
1437,0,11540,1
1437,0,11483,1
1437,0,1182,1
1437,0,11551,1
1437,2,11746,1
1437,2,9836,2
1437,2,3814,4
1437,3,11746,1
1437,3,9836,2
1437,3,3814,4
1446,4,20411,2
1446,4,20414,2
1446,0,34,1116
1446,0,35,861
1446,0,38,3
1448,1,11458,1
1448,1,3812,10
1448,0,1445,1
1448,0,11399,1
1448,0,11554,1
1448,0,9838,8
1448,0,11539,1
1448,0,11482,1
1448,2,11458,1
1448,2,9836,1
1448,2,3814,3
1448,3,11458,1
1448,3,9836,1
1448,3,3814,3
1540,4,20411,2
1540,4,20414,2
1540,0,35,658
1540,0,36,2
1540,0,37,4
1540,0,38,1
1540,0,39,4
1542,1,11458,1
1542,1,3812,10
1542,0,11554,1
1542,0,11539,8
1542,0,11399,1
1542,0,9838,1
1542,0,1539,1
1542,0,11482,1
1542,2,11458,1
1542,2,9836,1
1542,2,3814,3
1542,3,11458,1
1542,3,9836,1
1542,3,3814,3
1548,4,20415,1
1548,4,20423,1
1548,0,34,6538
1548,0,35,4288
1548,0,36,7
1548,0,38,2
1548,0,39,6
1550,1,11458,1
1550,1,3812,10
1550,0,1547,1
1550,0,11692,6
1550,0,11482,1
1550,0,11399,3
1550,2,9836,1
1550,2,11461,1
1550,2,3814,2
1550,3,9836,1
1550,3,11461,1
1550,3,3814,2
1552,4,20423,1
1552,4,20415,1
1552,0,40,2
1552,0,34,6649
1552,0,35,4381
1552,0,36,97
1552,0,38,1
1554,1,11464,1
1554,1,3812,10
1554,0,11399,3
1554,0,11693,6
1554,0,1551,1
1554,0,11482,1
1554,2,11464,1
1554,2,9836,1
1554,2,3814,2
1554,3,11464,1
1554,3,9836,1
1554,3,3814,2
1558,4,20415,1
1558,4,20423,1
1558,0,40,2
1558,0,34,7889
1558,0,35,4948
1558,0,36,51
1558,0,38,1
1560,1,11458,1
1560,1,11467,1
1560,1,3812,10
1560,0,11399,3
1560,0,11695,6
1560,0,1557,1
1560,0,11482,1
1560,2,11467,1
1560,2,9836,1
1560,2,3814,2
1560,3,11467,1
1560,3,9836,1
1560,3,3814,2
1564,4,20415,1
1564,4,20423,1
1564,0,40,2
1564,0,34,7884
1564,0,35,5283
1564,0,36,17
1564,0,39,4
1566,1,11458,1
1566,1,3812,10
1566,0,11399,3
1566,0,11694,6
1566,0,11482,1
1566,0,1563,1
1566,2,11458,1
1566,2,9836,1
1566,2,3814,2
1566,3,11458,1
1566,3,9836,1
1566,3,3814,2
1809,4,20171,1
1809,4,20414,1
1809,0,34,2106
1809,0,35,2077
1811,0,34,69
1811,0,35,43
1811,0,36,2
1815,0,34,54
1815,0,35,16
1815,0,36,6
1817,0,34,58
1817,0,35,72
1819,0,34,820
1819,0,38,2
1821,0,34,496
1821,0,35,220
1821,0,38,2
1823,0,34,351
1823,0,35,119
1823,0,38,1
1825,0,34,716
1825,0,35,2
1825,0,36,6
1825,0,38,3
1827,0,34,1867
1827,0,35,144
1827,0,36,17
1827,0,38,2
1827,0,39,4
1829,0,34,3084
1829,0,35,472
1829,0,36,68
1829,0,39,4
1831,0,34,1447
1831,0,36,81
1831,0,37,4
1831,0,39,2
1833,0,34,1842
1833,0,35,707
1833,0,39,4
1856,1,3812,5
1856,1,11462,1
1856,0,11483,1
1856,0,11399,1
1856,0,9840,3
1856,0,9842,5
1856,0,11539,5
1856,0,443,1
1856,2,9836,1
1856,2,11462,1
1856,2,3814,1
1856,3,9836,1
1856,3,11462,1
1856,3,3814,2
1876,4,20424,2
1876,4,20420,2
1876,0,34,560
1876,0,35,492
1876,0,36,92
1876,0,37,2
1876,0,38,3
1878,1,11464,1
1878,1,3812,10
1878,0,11399,3
1878,0,1875,1
1878,0,11540,5
1878,0,9848,3
1878,0,11486,1
1878,2,11464,1
1878,2,9836,1
1878,2,3814,2
1878,3,11464,1
1878,3,9836,1
1878,3,3814,2
1945,4,20415,8
1945,4,20421,8
1945,0,34,80556
1945,0,35,18111
1945,0,36,5667
1945,0,37,556
1945,0,38,183
1945,0,39,88
1945,0,40,20
2007,4,20411,8
2007,4,20421,8
2007,0,34,566667
2007,0,35,133333
2007,0,36,37778
2007,0,37,10667
2007,0,38,2889
2007,0,39,1312
2007,0,40,412
2019,4,20411,2
2019,4,20414,2
2019,0,34,1338
2019,0,35,1058
2019,0,36,493
2019,0,37,2
2019,0,38,1
2021,4,20411,3
2021,4,20414,3
2021,0,34,4574
2021,0,35,1734
2021,0,36,1307
2021,0,39,4
2023,4,20411,3
2023,4,20414,3
2023,0,34,9148
2023,0,35,2908
2023,0,36,2260
2023,0,37,102
2023,0,38,56
2023,0,39,18
2025,1,11458,1
2025,1,3812,20
2025,0,577,1
2025,0,11399,3
2025,0,11554,6
2025,0,9838,12
2025,0,11539,5
2025,0,11482,1
2025,2,11458,1
2025,2,9836,3
2025,2,3814,1
2025,3,11458,1
2025,3,9836,2
2025,3,3814,4
2033,1,11458,1
2033,1,3812,10
2033,0,11399,3
2033,0,1195,1
2033,0,11554,1
2033,0,9838,5
2033,0,11539,1
2033,0,11482,1
2033,2,11458,1
2033,2,9836,1
2033,2,3814,1
2033,3,11458,1
2033,3,9836,1
2033,3,3814,2
2039,1,3812,5
2039,1,11462,1
2039,0,11399,1
2039,0,9840,3
2039,0,9842,5
2039,0,11539,5
2039,0,442,1
2039,0,11483,1
2039,2,9836,1
2039,2,11462,1
2039,2,3814,1
2039,3,9836,1
2039,3,11462,1
2039,3,3814,2
2047,4,20416,2
2047,4,20415,2
2047,0,34,1062
2047,0,35,2
2047,0,36,53
2049,1,11465,1
2049,1,3812,15
2049,0,11553,1
2049,0,11399,1
2049,0,3689,5
2049,0,11695,1
2049,0,11475,1
2049,0,3828,3
2049,0,11542,1
2049,0,11540,1
2049,0,2046,1
2049,2,11465,1
2049,2,9836,2
2049,2,3814,4
2049,3,11465,1
2049,3,9836,2
2049,3,3814,4
2118,1,11466,1
2118,1,3812,25
2118,0,11536,3
2118,0,580,1
2118,0,11399,6
2118,0,11534,3
2118,0,11535,3
2118,0,9840,8
2118,0,11537,3
2118,0,9842,9
2118,0,11541,5
2118,0,11483,1
2118,2,11466,1
2118,2,9836,3
2118,2,3814,5
2118,3,11466,1
2118,3,9836,3
2118,3,3814,5
2162,4,20418,2
2162,4,20421,2
2162,0,34,13333
2162,0,35,12222
2162,0,36,1333
2162,0,37,278
2162,0,38,83
2162,0,39,22
2162,0,40,12
2174,4,20419,2
2174,4,20418,2
2174,0,34,3133
2174,0,35,160
2174,0,36,154
2174,0,37,1
2174,0,38,8
2174,0,39,2
2176,1,11459,1
2176,1,3812,20
2176,0,11689,1
2176,0,9834,3
2176,0,11399,3
2176,0,9848,3
2176,0,11481,1
2176,0,2173,1
2176,2,11459,1
2176,2,9836,2
2176,2,3814,3
2176,3,11459,1
2176,3,9836,2
2176,3,3814,3
2179,0,34,1867
2179,0,35,144
2179,0,36,17
2179,0,38,2
2179,0,39,4
2184,4,20419,2
2184,4,20418,2
2184,0,34,3413
2184,0,35,2
2184,0,36,224
2184,0,37,11
2184,0,39,4
2186,1,11466,1
2186,1,3812,20
2186,0,2183,1
2186,0,11688,1
2186,0,9834,3
2186,0,9848,3
2186,0,11481,1
2186,0,11399,3
2186,2,11466,1
2186,2,9836,2
2186,2,3814,1
2186,3,11466,1
2186,3,9836,2
2186,3,3814,3
2194,4,20419,3
2194,4,20418,3
2194,0,34,8516
2194,0,36,627
2194,0,37,9
2194,0,38,2
2194,0,39,8
2194,0,40,4
2196,1,11459,1
2196,1,3812,30
2196,0,11689,3
2196,0,9834,6
2196,0,11399,6
2196,0,2193,1
2196,0,9848,6
2196,0,11481,1
2196,2,11459,1
2196,2,9836,3
2196,2,3814,5
2196,3,11459,1
2196,3,9836,3
2196,3,3814,5
2204,4,20419,1
2204,4,20418,1
2204,0,34,471
2204,0,36,4
2204,0,38,2
2206,1,11459,1
2206,1,3812,10
2206,0,11399,1
2206,0,11689,1
2206,0,9834,1
2206,0,9848,1
2206,0,11481,1
2206,0,2203,1
2206,2,11459,1
2206,2,9836,1
2206,2,3814,1
2206,3,11459,1
2206,3,9836,1
2206,3,3814,1
2211,0,40,4
2211,0,34,1876
2211,0,39,12
2213,0,34,820
2213,0,38,2
2282,1,3812,30
2282,1,11463,1
2282,0,578,1
2282,0,11558,8
2282,0,11399,11
2282,0,9838,15
2282,0,11555,8
2282,0,11556,8
2282,0,11484,1
2282,0,11557,8
2282,2,9836,5
2282,2,3814,8
2282,2,11463,1
2282,3,9836,6
2282,3,3814,8
2282,3,11463,1
2290,4,20171,2
2290,4,20414,2
2290,0,34,8071
2290,0,35,7488
2290,0,36,219
2290,0,37,2
2292,4,20171,2
2292,4,20414,2
2292,0,34,8071
2292,0,35,7488
2292,0,36,219
2292,0,37,2
2294,4,20171,2
2294,4,20414,2
2294,0,34,8071
2294,0,35,7488
2294,0,36,219
2294,0,37,2
2296,4,20171,2
2296,4,20414,2
2296,0,34,8071
2296,0,35,7488
2296,0,36,219
2296,0,37,2
2298,1,3812,25
2298,1,11463,1
2298,0,11399,8
2298,0,9838,9
2298,0,2289,1
2298,0,11555,24
2298,0,11484,1
2298,2,9836,3
2298,2,3814,6
2298,2,11463,1
2298,3,9836,4
2298,3,3814,6
2298,3,11463,1
2300,1,3812,25
2300,1,11463,1
2300,0,11558,24
2300,0,11399,8
2300,0,9838,9
2300,0,2291,1
2300,0,11484,1
2300,2,9836,3
2300,2,3814,6
2300,2,11463,1
2300,3,9836,4
2300,3,3814,6
2300,3,11463,1
2302,1,3812,30
2302,1,11463,1
2302,0,11399,8
2302,0,9838,9
2302,0,2293,1
2302,0,11484,1
2302,0,11557,24
2302,2,9836,3
2302,2,3814,6
2302,2,11463,1
2302,3,9836,4
2302,3,3814,6
2302,3,11463,1
2304,1,3812,25
2304,1,11463,1
2304,0,11399,8
2304,0,9838,9
2304,0,2295,1
2304,0,11556,24
2304,0,11484,1
2304,2,9836,3
2304,2,3814,6
2304,2,11463,1
2304,3,9836,4
2304,3,3814,6
2304,3,11463,1
2332,4,20171,2
2332,4,20414,2
2332,0,34,1116
2332,0,35,861
2332,0,38,3
2334,1,3812,5
2334,1,11462,1
2334,0,11399,1
2334,0,9840,3
2334,0,9842,5
2334,0,11539,5
2334,0,11483,1
2334,0,444,1
2334,2,9836,1
2334,2,11462,1
2334,2,3814,1
2334,3,9836,1
2334,3,11462,1
2334,3,3814,2
2342,1,3812,15
2342,1,11746,1
2342,0,11536,1
2342,0,581,1
2342,0,11399,1
2342,0,11538,5
2342,0,9840,8
2342,0,9842,6
2342,0,11483,1
2342,2,9836,1
2342,2,11746,1
2342,2,3814,3
2342,3,9836,1
2342,3,11746,1
2342,3,3814,3
2356,1,11465,1
2356,1,3812,10
2356,0,11399,1
2356,0,524,1
2356,0,11538,1
2356,0,11475,1
2356,0,9848,3
2356,2,11465,1
2356,2,9836,1
2356,2,3814,1
2356,3,11465,1
2356,3,9836,1
2356,3,3814,1
2405,1,11464,1
2405,1,3812,10
2405,0,11399,3
2405,0,499,1
2405,0,11540,6
2405,0,9848,3
2405,0,11486,1
2405,2,11464,1
2405,2,9836,1
2405,2,3814,2
2405,3,11464,1
2405,3,9836,1
2405,3,3814,2
2411,1,11464,1
2411,1,3812,20
2411,0,11399,6
2411,0,11540,3
2411,0,501,1
2411,0,9848,6
2411,0,11486,1
2411,2,11464,1
2411,2,9836,2
2411,2,3814,3
2411,3,11464,1
2411,3,9836,2
2411,3,3814,3
2421,1,11464,1
2421,1,3812,40
2421,0,11399,24
2421,0,11540,24
2421,0,503,1
2421,0,9848,24
2421,0,11486,1
2421,2,11464,1
2421,2,9836,5
2421,2,3814,7
2421,3,11464,1
2421,3,9836,5
2421,3,3814,7
2437,1,3812,30
2437,1,11463,1
2437,0,9834,6
2437,0,11399,6
2437,0,1201,1
2437,0,9848,6
2437,0,11481,1
2437,0,11690,3
2437,2,9836,3
2437,2,3814,5
2437,2,11463,1
2437,3,9836,3
2437,3,3814,5
2437,3,11463,1
2445,4,20419,3
2445,4,20418,3
2445,0,40,8
2445,0,34,258
2445,0,35,4964
2445,0,38,2
2447,1,11466,1
2447,1,3812,30
2447,0,11399,6
2447,0,9834,6
2447,0,2444,1
2447,0,11688,3
2447,0,9848,6
2447,0,11481,1
2447,2,11466,1
2447,2,9836,3
2447,2,3814,5
2447,3,11466,1
2447,3,9836,3
2447,3,3814,5
2455,4,20419,1
2455,4,20418,1
2455,0,34,509
2455,0,35,7
2455,0,37,4
2455,0,38,2
2457,1,11466,1
2457,1,3812,10
2457,0,11399,1
2457,0,11688,1
2457,0,9834,1
2457,0,2454,1
2457,0,9848,1
2457,0,11481,1
2457,2,11466,1
2457,2,9836,1
2457,2,3814,3
2457,3,11466,1
2457,3,9836,1
2457,3,3814,1
2465,4,20419,1
2465,4,20418,1
2465,0,34,538
2465,0,35,69
2465,0,37,4
2465,0,38,2
2467,1,3812,10
2467,1,11463,1
2467,0,2464,1
2467,0,11399,1
2467,0,9834,1
2467,0,9848,1
2467,0,11481,1
2467,0,11690,1
2467,2,9836,1
2467,2,3814,1
2467,2,11463,1
2467,3,9836,1
2467,3,3814,1
2467,3,11463,1
2477,4,20419,3
2477,4,20418,3
2477,0,34,7120
2477,0,35,896
2477,0,37,73
2477,0,38,9
2477,0,39,8
2479,1,3812,30
2479,1,11461,1
2479,0,9834,6
2479,0,11399,6
2479,0,2476,1
2479,0,9848,6
2479,0,11481,1
2479,0,11691,3
2479,2,9836,3
2479,2,11461,1
2479,2,3814,5
2479,3,9836,3
2479,3,11461,1
2479,3,3814,5
2487,4,20419,1
2487,4,20418,1
2487,0,34,951
2487,0,35,7
2487,0,36,7
2487,0,38,4
2489,1,3812,10
2489,1,11461,1
2489,0,11399,1
2489,0,9834,1
2489,0,11691,1
2489,0,2486,1
2489,0,9848,1
2489,0,11481,1
2489,2,9836,1
2489,2,11461,1
2489,2,3814,1
2489,3,9836,1
2489,3,11461,1
2489,3,3814,1
2507,4,20418,1
2507,4,20420,1
2507,0,40,6
2507,0,34,3924
2507,0,35,356
2507,0,36,28
2509,4,20418,1
2509,4,20420,1
2509,0,34,3729
2509,0,35,833
2509,0,39,14
2511,4,20418,1
2511,4,20420,1
2511,0,34,3989
2511,0,35,2939
2511,0,36,29
2511,0,37,2
2511,0,38,2
2511,0,39,2
2513,4,20418,1
2513,4,20420,1
2513,0,34,48
2513,0,35,37
2515,4,20418,1
2515,4,20420,1
2515,0,34,33
2515,0,35,28
2517,4,20418,1
2517,4,20420,1
2517,0,34,24
2517,0,35,19
2530,4,20171,1
2530,4,20414,1
2530,0,34,2106
2530,0,35,2077
2532,1,3812,10
2532,1,11463,1
2532,0,2529,1
2532,0,11399,5
2532,0,9838,6
2532,0,11555,8
2532,0,11484,1
2532,2,9836,1
2532,2,3814,2
2532,2,11463,1
2532,3,9836,2
2532,3,3814,3
2532,3,11463,1
2538,4,20171,1
2538,4,20414,1
2538,0,34,2106
2538,0,35,2077
2540,1,3812,10
2540,1,11463,1
2540,0,11556,8
2540,0,11399,5
2540,0,2537,1
2540,0,9838,6
2540,0,11484,1
2540,2,9836,1
2540,2,3814,2
2540,2,11463,1
2540,3,9836,2
2540,3,3814,3
2540,3,11463,1
2546,4,20171,1
2546,4,20414,1
2546,0,34,2106
2546,0,35,2077
2548,1,3812,10
2548,1,11463,1
2548,0,11558,8
2548,0,11399,5
2548,0,9838,6
2548,0,2545,1
2548,0,11484,1
2548,2,9836,1
2548,2,3814,2
2548,2,11463,1
2548,3,9836,2
2548,3,3814,3
2548,3,11463,1
2554,1,3812,10
2554,1,11463,1
2554,0,11557,8
2554,0,11399,5
2554,0,9838,6
2554,0,1808,1
2554,0,11484,1
2554,2,9836,1
2554,2,3814,2
2554,2,11463,1
2554,3,9836,2
2554,3,3814,3
2554,3,11463,1
2604,4,20416,1
2604,4,20415,1
2604,0,37,10
2604,0,38,1
2606,1,11465,1
2606,1,3812,10
2606,0,11399,1
2606,0,2603,1
2606,0,11475,1
2606,0,3828,8
2606,2,11465,1
2606,2,9836,1
2606,2,3814,3
2606,3,11465,1
2606,3,9836,1
2606,3,3814,3
2614,1,11458,1
2614,1,3812,6
2614,0,16680,12
2614,0,11476,1
2614,0,11694,3
2614,0,9830,12
2614,0,11399,1
2614,2,11458,1
2614,2,9836,1
2614,2,3814,3
2614,3,11458,1
2614,3,9836,1
2614,3,3814,3
2622,1,11465,1
2622,1,3812,20
2622,0,16680,59
2622,0,11695,14
2622,0,11476,1
2622,0,9830,129
2622,0,11399,15
2622,2,11465,1
2622,2,9836,3
2622,2,3814,4
2622,3,11465,1
2622,3,9836,3
2622,3,3814,4
2630,1,11464,1
2630,1,3812,15
2630,0,16680,18
2630,0,11476,1
2630,0,11693,14
2630,0,9830,126
2630,0,11399,8
2630,2,11464,1
2630,2,9836,2
2630,2,3814,3
2630,3,11464,1
2630,3,9836,2
2630,3,3814,3
2638,1,11465,1
2638,1,3812,20
2638,0,16680,59
2638,0,11695,14
2638,0,11476,1
2638,0,9830,129
2638,0,11399,15
2638,2,11465,1
2638,2,9836,3
2638,2,3814,4
2638,3,11465,1
2638,3,9836,3
2638,3,3814,4
2648,1,11465,1
2648,1,3812,6
2648,0,16680,12
2648,0,11695,3
2648,0,11476,1
2648,0,9830,12
2648,0,11399,1
2648,2,11465,1
2648,2,9836,1
2648,2,3814,3
2648,3,11465,1
2648,3,9836,1
2648,3,3814,3
2656,1,3812,15
2656,1,11461,1
2656,0,16680,18
2656,0,11692,14
2656,0,11476,1
2656,0,9830,126
2656,0,11399,8
2656,2,9836,2
2656,2,11461,1
2656,2,3814,3
2656,3,9836,2
2656,3,11461,1
2656,3,3814,3
2680,1,11464,1
2680,1,3812,10
2680,0,11399,1
2680,0,11476,1
2680,0,11693,3
2680,0,9830,12
2680,0,16680,12
2680,2,9836,1
2680,2,11464,1
2680,2,3814,2
2680,3,9836,1
2680,3,11464,1
2680,3,3814,2
2735,0,21037,11
2735,0,2867,28
2735,0,2868,20
2735,0,2869,42
2735,0,2870,42
2735,0,2871,28
2735,0,2872,28
2735,0,2875,42
2735,0,2876,20
2736,0,3242,1
2736,0,2867,1
2736,0,2876,1
2737,0,21037,2
2737,0,2867,6
2737,0,2868,4
2737,0,2869,9
2737,0,2870,9
2737,0,2871,6
2737,0,2872,6
2737,0,2875,9
2737,0,2876,4
2738,0,32250,1
2739,0,17392,1
2739,0,2348,1
2739,0,2463,4
2740,0,2867,1
2740,0,2876,1
2740,0,447,1
2741,0,526,1
2741,0,2867,1
2741,0,2876,1
2742,0,25270,1
2743,0,25271,1
2744,0,17982,1
2745,0,25821,1
2746,0,25280,1
2747,0,30655,1
2748,0,14343,1
2749,0,24657,1
2750,0,21037,22
2750,0,2867,56
2750,0,2868,39
2750,0,2869,83
2750,0,2870,83
2750,0,2871,56
2750,0,2872,56
2750,0,2875,83
2750,0,2876,39
2751,0,24655,1
2752,0,21037,1
2752,0,2867,1
2752,0,2870,4
2752,0,2872,1
2752,0,2875,2
2752,0,2876,1
2753,0,24653,1
2754,0,24658,1
2755,0,2291,1
2755,0,2867,1
2755,0,2868,1
2755,0,2869,1
2756,0,24575,1
2757,0,2289,1
2757,0,2867,1
2757,0,2868,1
2757,0,2870,1
2758,0,24660,1
2759,0,2867,1
2759,0,2868,1
2759,0,2870,1
2759,0,2295,1
2760,0,24659,1
2761,0,2867,1
2761,0,2868,1
2761,0,2293,1
2761,0,2870,1
2762,0,25305,1
2763,0,1968,1
2763,0,2867,1
2763,0,2876,1
2764,0,13780,1
2765,0,19470,1
2766,0,29613,1
2767,0,12239,1
2768,0,24654,1
2769,0,12238,1
2770,0,16220,1
2771,0,24574,1
2772,0,30389,1
2773,0,24656,1
2774,0,21037,9
2774,0,2867,20
2774,0,2868,36
2774,0,2869,29
2774,0,2870,31
2774,0,2871,20
2774,0,2872,20
2774,0,2875,31
2774,0,2876,13
2775,0,21037,4
2775,0,2867,10
2775,0,2868,18
2775,0,2869,16
2775,0,2870,16
2775,0,2871,10
2775,0,2872,10
2775,0,2875,16
2775,0,2876,7
2776,0,21037,2
2776,0,2867,4
2776,0,2868,9
2776,0,2869,7
2776,0,2870,7
2776,0,2871,4
2776,0,2872,4
2776,0,2875,7
2776,0,2876,4
2777,0,21037,9
2777,0,2867,20
2777,0,2868,36
2777,0,2869,29
2777,0,2870,31
2777,0,2871,20
2777,0,2872,20
2777,0,2875,31
2777,0,2876,13
2778,0,21037,4
2778,0,2867,10
2778,0,2868,18
2778,0,2869,16
2778,0,2870,16
2778,0,2871,10
2778,0,2872,10
2778,0,2875,16
2778,0,2876,7
2779,0,21037,2
2779,0,2867,4
2779,0,2868,9
2779,0,2869,7
2779,0,2870,7
2779,0,2871,4
2779,0,2872,4
2779,0,2875,7
2779,0,2876,4
2780,0,21037,9
2780,0,2867,20
2780,0,2868,36
2780,0,2869,29
2780,0,2870,31
2780,0,2871,20
2780,0,2872,20
2780,0,2875,31
2780,0,2876,13
2781,0,21037,4
2781,0,2867,10
2781,0,2868,18
2781,0,2869,16
2781,0,2870,16
2781,0,2871,10
2781,0,2872,10
2781,0,2875,16
2781,0,2876,7
2782,0,21037,2
2782,0,2867,4
2782,0,2868,9
2782,0,2869,7
2782,0,2870,7
2782,0,2871,4
2782,0,2872,4
2782,0,2875,7
2782,0,2876,4
2783,0,21037,9
2783,0,2867,20
2783,0,2868,36
2783,0,2869,29
2783,0,2870,31
2783,0,2871,20
2783,0,2872,20
2783,0,2875,31
2783,0,2876,13
2784,0,21037,4
2784,0,2867,10
2784,0,2868,18
2784,0,2869,16
2784,0,2870,16
2784,0,2871,10
2784,0,2872,10
2784,0,2875,16
2784,0,2876,7
2785,0,21037,2
2785,0,2867,4
2785,0,2868,9
2785,0,2869,7
2785,0,2870,7
2785,0,2871,4
2785,0,2872,4
2785,0,2875,7
2785,0,2876,4
2786,0,16221,1
2787,0,34,111111
2787,0,38,222
2787,0,40,112
2787,0,2870,1
2787,0,2872,1
2787,0,2875,1
2788,0,27673,1
2789,0,27674,1
2790,0,24684,1
2791,0,16869,1
2792,0,2876,1
2792,0,2867,1
2792,0,1948,1
2793,0,22634,1
2794,0,1958,1
2794,0,2867,1
2794,0,2876,1
2795,0,30656,1
2796,0,1955,1
2796,0,2867,1
2796,0,2876,1
2797,0,20175,1
2798,0,1956,1
2798,0,2867,1
2798,0,2876,1
2799,0,12269,1
2799,0,2867,1
2799,0,2870,1
2800,0,27897,1
2802,1,3812,25
2802,1,11461,1
2802,0,16680,132
2802,0,11692,30
2802,0,11476,1
2802,0,9830,437
2802,0,11399,30
2802,2,9836,3
2802,2,11461,1
2802,2,3814,4
2802,3,9836,3
2802,3,11461,1
2802,3,3814,4
2803,0,2867,1
2803,0,2870,1
2803,0,2872,1
2803,0,573,1
2804,0,2867,2
2804,0,2870,1
2804,0,2872,2
2804,0,574,1
2805,0,498,1
2805,0,2867,2
2805,0,2870,1
2805,0,2872,2
2806,0,2872,1
2806,0,2867,1
2806,0,568,1
2807,0,496,1
