blueprintTypeID,activity,time
2793,1,19200
2793,0,24000
2793,2,8400
2793,3,8400
2794,1,9600
2794,0,12000
2794,2,4200
2794,3,4200
2795,1,19200
2795,0,24000
2795,2,8400
2795,3,8400
2796,1,9600
2796,0,12000
2796,2,4200
2796,3,4200
2797,1,19200
2797,0,24000
2797,2,8400
2797,3,8400
2798,1,9600
2798,0,12000
2798,2,4200
2798,3,4200
2799,1,9600
2799,0,12000
2799,2,4200
2799,3,4200
2800,1,19200
2800,0,24000
2800,2,8400
2800,3,8400
2802,1,11520
2802,0,14400
2802,2,504
2802,3,504
2803,1,9600
2803,0,12000
2803,2,4200
2803,3,4200
2804,1,9600
2804,0,12000
2804,2,4200
2804,3,4200
2805,1,9600
2805,0,12000
2805,2,4200
2805,3,4200
2806,1,7200
2806,0,9000
2806,2,3150
2806,3,3150
2807,1,9600
2807,0,12000
2807,2,4200
2807,3,4200
2808,1,7200
2808,0,9000
2808,2,3150
2808,3,3150
2810,1,7200
2810,0,9000
2810,2,3150
2810,3,3150
2812,1,11520
2812,0,14400
2812,2,504
2812,3,504
2813,1,4800
2813,0,6000
2813,2,2100
2813,3,2100
2814,1,7200
2814,0,9000
2814,2,3150
2814,3,3150
2815,1,4800
2815,0,6000
2815,2,2100
2815,3,2100
2816,1,4800
2816,0,6000
2816,2,2100
2816,3,2100
2818,1,3840
2818,0,4800
2818,2,168
2818,3,168
2819,1,4800
2819,0,6000
2819,2,2100
2819,3,2100
2820,1,14400
2820,0,18000
2820,2,6300
2820,3,6300
2821,1,14400
2821,0,18000
2821,2,6300
2821,3,6300
2822,1,9600
2822,0,12000
2822,2,4200
2822,3,4200
2823,1,9600
2823,0,12000
2823,2,4200
2823,3,4200
2824,1,9600
2824,0,12000
2824,2,4200
2824,3,4200
2825,1,4800
2825,0,6000
2825,2,2100
2825,3,2100
2826,1,4800
2826,0,6000
2826,2,2100
2826,3,2100
2827,1,7200
2827,0,9000
2827,2,3150
2827,3,3150
2828,1,7200
2828,0,9000
2828,2,3150
2828,3,3150
2829,1,9600
2829,0,12000
2829,2,4200
2829,3,4200
2830,1,9600
2830,0,12000
2830,2,4200
2830,3,4200
2835,1,4800
2835,0,6000
2835,2,2100
2835,3,2100
2837,1,9600
2837,0,12000
2837,2,4200
2837,3,4200
2839,1,240
2839,0,300
2839,2,105
2839,3,105
2864,1,9600
2864,2,4200
2864,3,4200
2866,1,5616
2866,0,7020
2866,2,2457
2866,3,2457
2874,1,1872
2874,0,2340
2874,2,819
2874,3,819
2890,1,1872
2890,0,2340
2890,2,819
2890,3,819
2898,1,3744
2898,0,4680
2898,2,1638
2898,3,1638
2906,1,1872
2906,0,2340
2906,2,819
2906,3,819
2914,1,3744
2914,0,4680
2914,2,1638
2914,3,1638
2922,1,3744
2922,0,4680
2922,2,1638
2922,3,1638
2938,1,3744
2938,0,4680
2938,2,1638
2938,3,1638
2946,1,5616
2946,0,7020
2946,2,2457
2946,3,2457
2949,0,9000
2954,1,5616
2954,0,7020
2954,2,2457
2954,3,2457
2962,1,5616
2962,0,7020
2962,2,2457
2962,3,2457
2970,1,3744
2970,0,4680
2970,2,1638
2970,3,1638
2978,1,1872
2978,0,2340
2978,2,819
2978,3,819
2986,1,5616
2986,0,7020
2986,2,2457
2986,3,2457
2994,1,1872
2994,0,2340
2994,2,819
2994,3,819
3002,1,1872
3002,0,2340
3002,2,819
3002,3,819
3010,1,3744
3010,0,4680
3010,2,1638
3010,3,1638
3018,1,1872
3018,0,2340
3018,2,819
3018,3,819
3026,1,3744
3026,0,4680
3026,2,1638
3026,3,1638
3034,1,1872
3034,0,2340
3034,2,819
3034,3,819
3039,1,9600
3039,0,12000
3039,2,4200
3039,3,4200
3042,1,1872
3042,0,2340
3042,2,819
3042,3,819
3050,1,5616
3050,0,7020
3050,2,2457
3050,3,2457
3058,1,5616
3058,0,7020
3058,2,2457
3058,3,2457
3066,1,5616
3066,0,7020
3066,2,2457
3066,3,2457
3075,1,1872
3075,0,2340
3075,2,819
3075,3,819
3083,1,3744
3083,0,4680
3083,2,1638
3083,3,1638
3091,1,5616
3091,0,7020
3091,2,2457
3091,3,2457
3099,1,1872
3099,0,2340
3099,2,819
3099,3,819
3107,1,3744
3107,0,4680
3107,2,1638
3107,3,1638
3115,1,5616
3115,0,7020
3115,2,2457
3115,3,2457
3123,1,5616
3123,0,7020
3123,2,2457
3123,3,2457
3131,1,3744
3131,0,4680
3131,2,1638
3131,3,1638
3139,1,3744
3139,0,4680
3139,2,1638
3139,3,1638
3147,1,3744
3147,0,4680
3147,2,1638
3147,3,1638
3155,1,5616
3155,0,7020
3155,2,2457
3155,3,2457
3163,1,1872
3163,0,2340
3163,2,819
3163,3,819
3171,1,1872
3171,0,2340
3171,2,819
3171,3,819
3179,1,1872
3179,0,2340
3179,2,819
3179,3,819
3187,1,5616
3187,0,7020
3187,2,2457
3187,3,2457
3243,1,1440
3243,4,30900
3243,0,1800
3243,2,630
3243,3,630
3245,1,3744
3245,0,4680
3245,2,1638
3245,3,1638
3286,1,3744
3286,0,4680
3286,2,1638
3286,3,1638
3473,1,5616
3473,0,7020
3473,2,2457
3473,3,2457
3489,1,1872
3489,0,2340
3489,2,819
3489,3,819
3497,1,3744
3497,0,4680
3497,2,1638
3497,3,1638
3505,1,3744
3505,0,4680
3505,2,1638
3505,3,1638
3513,1,3744
3513,0,4680
3513,2,1638
3513,3,1638
3515,1,6240000
3515,0,7800000
3515,2,109200
3515,3,109200
3517,1,4800
3517,0,6000
3517,2,2100
3517,3,2100
3519,1,9600
3519,0,12000
3519,2,4200
3519,3,4200
3521,1,3744
3521,0,4680
3521,2,1638
3521,3,1638
3529,1,1440
3529,4,30900
3529,0,1800
3529,2,630
3529,3,630
3531,1,3744
3531,0,4680
3531,2,1638
3531,3,1638
3535,0,36000
3537,1,28800
3537,0,36000
3537,2,12600
3537,3,12600
3539,1,2160
3539,4,51000
3539,0,2700
3539,2,945
3539,3,945
3541,1,5616
3541,0,7020
3541,2,2457
3541,3,2457
3543,1,28800
3543,0,36000
3543,2,12600
3543,3,12600
3545,0,36000
3547,1,28800
3547,0,36000
3547,2,12600
3547,3,12600
3553,1,240
3553,0,300
3553,2,105
3553,3,105
3555,1,240
3555,0,300
3555,2,105
3555,3,105
3557,1,28800
3557,0,36000
3557,2,12600
3557,3,12600
3560,1,28800
3560,0,36000
3560,2,12600
3560,3,12600
3562,1,28800
3562,0,36000
3562,2,12600
3562,3,12600
3564,1,28800
3564,0,36000
3564,2,12600
3564,3,12600
3567,1,720
3567,4,13800
3567,0,900
3567,2,315
3567,3,315
3569,1,1872
3569,0,2340
3569,2,819
3569,3,819
3570,1,28800
3570,0,36000
3570,2,12600
3570,3,12600
3572,0,36000
3574,0,36000
3577,1,2160
3577,4,51000
3577,0,2700
3577,2,945
3577,3,945
3579,1,5616
3579,0,7020
3579,2,2457
3579,3,2457
3580,1,28800
3580,0,36000
3580,2,12600
3580,3,12600
3582,1,1440
3582,0,1800
3582,2,630
3582,3,630
3587,1,720
3587,4,13800
3587,0,900
3587,2,315
3587,3,315
3589,1,1872
3589,0,2340
3589,2,819
3589,3,819
3590,1,240
3590,0,300
3590,2,105
3590,3,105
3597,1,1440
3597,4,30900
3597,0,1800
3597,2,630
3597,3,630
3599,1,3744
3599,0,4680
3599,2,1638
3599,3,1638
3607,1,1440
3607,4,30900
3607,0,1800
3607,2,630
3607,3,630
3609,1,3744
3609,0,4680
3609,2,1638
3609,3,1638
3617,1,28800
3617,4,72000
3617,0,36000
3617,2,12600
3617,3,12600
3619,0,36000
3654,1,1440
3654,4,30900
3654,0,1800
3654,2,630
3654,3,630
3656,1,3744
3656,0,4680
3656,2,1638
3656,3,1638
3664,1,1440
3664,4,30900
3664,0,1800
3664,2,630
3664,3,630
3666,1,3744
3666,0,4680
3666,2,1638
3666,3,1638
3734,1,240
3734,0,300
3734,2,105
3734,3,105
3736,1,240
3736,0,300
3736,2,105
3736,3,105
3738,1,240
3738,0,300
3738,2,105
3738,3,105
3752,1,4800
3752,0,6000
3752,2,2100
3752,3,2100
3754,1,4800
3754,0,6000
3754,2,2100
3754,3,2100
3765,1,7200000
3765,0,9000000
3765,2,126000
3765,3,126000
3767,1,4800
3767,4,63900
3767,0,6000
3767,2,2100
3767,3,2100
3769,1,4800
3769,0,6000
3769,2,2100
3769,3,2100
3794,1,1440
3794,0,1800
3794,2,630
3794,3,630
3830,1,720
3830,4,13800
3830,0,900
3830,2,315
3830,3,315
3832,1,1872
3832,0,2340
3832,2,819
3832,3,819
3840,1,1440
3840,4,30900
3840,0,1800
3840,2,630
3840,3,630
3842,1,3744
3842,0,4680
3842,2,1638
3842,3,1638
3927,1,96
3927,0,120
3927,2,105
3927,3,105
3928,1,96
3928,0,120
3928,2,105
3928,3,105
3938,1,1440
3938,4,30900
3938,0,1800
3938,2,630
3938,3,630
3940,1,3744
3940,0,4680
3940,2,1638
3940,3,1638
3942,1,1440
3942,4,30900
3942,0,1800
3942,2,630
3942,3,630
3944,1,3744
3944,0,4680
3944,2,1638
3944,3,1638
3948,1,1440
3948,4,30900
3948,0,1800
3948,2,630
3948,3,630
3950,1,3744
3950,0,4680
3950,2,1638
3950,3,1638
3954,1,1440
3954,4,30900
3954,0,1800
3954,2,630
3954,3,630
3956,1,3744
3956,0,4680
3956,2,1638
3956,3,1638
3963,1,48000
3963,0,60000
3963,2,21000
3963,3,21000
3978,1,2160
3978,4,51000
3978,0,2700
3978,2,945
3978,3,945
3980,1,5616
3980,0,7020
3980,2,2457
3980,3,2457
3982,1,2160
3982,4,51000
3982,0,2700
3982,2,945
3982,3,945
3984,1,5616
3984,0,7020
3984,2,2457
3984,3,2457
3988,1,2160
3988,4,51000
3988,0,2700
3988,2,945
3988,3,945
3990,1,5616
3990,0,7020
3990,2,2457
3990,3,2457
3991,1,5616
3991,0,7020
3991,2,2457
3991,3,2457
3994,1,2160
3994,4,51000
3994,0,2700
3994,2,945
3994,3,945
3996,1,5616
3996,0,7020
3996,2,2457
3996,3,2457
4006,1,14400
4006,0,18000
4006,2,6300
4006,3,6300
4148,1,5616
4148,0,7020
4148,2,2457
4148,3,2457
4249,1,7488
4249,0,9360
4249,2,3276
4249,3,3276
4251,1,1872
4251,0,2340
4251,2,819
4251,3,819
4253,1,74880
4253,0,93600
4253,2,32760
4253,3,32760
4255,1,1872
4255,0,2340
4255,2,819
4255,3,819
4257,1,1872
4257,0,2340
4257,2,819
4257,3,819
4259,1,5616
4259,0,7020
4259,2,2457
4259,3,2457
4261,1,5616
4261,0,7020
4261,2,2457
4261,3,2457
4263,1,7488
4263,0,9360
4263,2,3276
4263,3,3276
4265,1,7488
4265,0,9360
4265,2,3276
4265,3,3276
4267,1,7488
4267,0,9360
4267,2,3276
4267,3,3276
4269,1,7488
4269,0,9360
4269,2,3276
4269,3,3276
4271,1,7488
4271,0,9360
4271,2,3276
4271,3,3276
4273,1,7488
4273,0,9360
4273,2,3276
4273,3,3276
4275,1,7488
4275,0,9360
4275,2,3276
4275,3,3276
4277,1,7488
4277,0,9360
4277,2,3276
4277,3,3276
4279,1,7488
4279,0,9360
4279,2,3276
4279,3,3276
4281,1,7488
4281,0,9360
4281,2,3276
4281,3,3276
4283,1,7488
4283,0,9360
4283,2,3276
4283,3,3276
4285,1,7488
4285,0,9360
4285,2,3276
4285,3,3276
4287,1,7488
4287,0,9360
4287,2,3276
4287,3,3276
4289,1,7488
4289,0,9360
4289,2,3276
4289,3,3276
4291,1,7488
4291,0,9360
4291,2,3276
4291,3,3276
4293,1,112320
4293,0,140400
4293,2,49140
4293,3,49140
4295,1,112320
4295,0,140400
4295,2,49140
4295,3,49140
4298,1,3744
4298,0,4680
4298,2,1638
4298,3,1638
4300,1,1872
4300,0,2340
4300,2,819
4300,3,819
4305,1,12000
4305,0,15000
4305,2,5250
4305,3,5250
4307,1,12000
4307,0,15000
4307,2,5250
4307,3,5250
4309,1,12000
4309,0,15000
4309,2,5250
4309,3,5250
4311,1,12000
4311,0,15000
4311,2,5250
4311,3,5250
4313,1,720
4313,0,900
4313,2,315
4313,3,315
4314,1,720
4314,0,900
4314,2,315
4314,3,315
4315,1,720
4315,0,900
4315,2,315
4315,3,315
4316,1,720
4316,0,900
4316,2,315
4316,3,315
4364,1,8
4364,0,10
4364,2,4200
4364,3,4200
4370,1,1200
4370,0,1500
4370,2,525
4370,3,525
4384,1,2160
4384,0,2700
4384,2,945
4384,3,945
4387,1,3600
4387,0,4500
4387,2,1575
4387,3,1575
4389,1,8
4389,0,10
4389,2,4200
4389,3,4200
4392,1,1440
4392,0,1800
4392,2,630
4392,3,630
4394,1,720
4394,4,13800
4394,0,900
4394,2,315
4394,3,315
4396,1,2400
4396,4,15600
4396,0,3000
4396,2,1050
4396,3,1050
4398,1,3600
4398,4,23400
4398,0,4500
4398,2,1575
4398,3,1575
4400,1,24000
4400,0,30000
4400,2,10500
4400,3,10500
4402,1,36000
4402,0,45000
4402,2,15750
4402,3,15750
4404,1,720
4404,0,900
4404,2,315
4404,3,315
4406,1,1872
4406,0,2340
4406,2,819
4406,3,819
4408,1,240
4408,0,300
4408,2,105
4408,3,105
4410,1,1440
4410,0,1800
4410,2,630
4410,3,630
9945,1,720
9945,4,13800
9945,0,900
9945,2,315
9945,3,315
10040,1,240
10040,0,300
10040,2,105
10040,3,105
10191,1,1872
10191,0,2340
10191,2,819
10191,3,819
10247,1,240
10247,4,7800
10247,0,300
10247,2,105
10247,3,105
10251,1,1200
10251,0,1500
10251,2,525
10251,3,525
10630,1,720
10630,4,13800
10630,0,900
10630,2,315
10630,3,315
10632,1,1872
10632,0,2340
10632,2,819
10632,3,819
10643,1,1440
10643,0,1800
10643,2,630
10643,3,630
10679,1,720
10679,4,13800
10679,0,900
10679,2,315
10679,3,315
10681,1,1872
10681,0,2340
10681,2,819
10681,3,819
10837,1,720
10837,4,13800
10837,0,900
10837,2,315
10837,3,315
10839,1,1440
10839,4,30900
10839,0,1800
10839,2,630
10839,3,630
10841,1,2160
10841,4,51000
10841,0,2700
10841,2,945
10841,3,945
10843,1,5616
10843,0,7020
10843,2,2457
10843,3,2457
10851,1,1872
10851,0,2340
10851,2,819
10851,3,819
10859,1,3744
10859,0,4680
10859,2,1638
10859,3,1638
11012,1,9600
11012,0,12000
11012,2,4200
11012,3,4200
11074,1,7200
11074,0,9000
11074,2,3150
11074,3,3150
11130,1,4800
11130,0,6000
11130,2,2100
11130,3,2100
11133,1,4800
11133,0,6000
11133,2,2100
11133,3,2100
11135,1,4800
11135,0,6000
11135,2,2100
11135,3,2100
11173,1,96000
11173,0,120000
11173,2,42000
11173,3,42000
11175,1,96000
11175,0,120000
11175,2,42000
11175,3,42000
11177,1,96000
11177,0,120000
11177,2,42000
11177,3,42000
11179,1,96000
11179,0,120000
11179,2,42000
11179,3,42000
11183,1,96000
11183,0,120000
11183,2,42000
11183,3,42000
11185,1,96000
11185,0,120000
11185,2,42000
11185,3,42000
11187,1,96000
11187,0,120000
11187,2,42000
11187,3,42000
11189,1,96000
11189,0,120000
11189,2,42000
11189,3,42000
11191,1,96000
11191,0,120000
11191,2,42000
11191,3,42000
11193,1,96000
11193,0,120000
11193,2,42000
11193,3,42000
11195,1,96000
11195,0,120000
11195,2,42000
11195,3,42000
11197,1,96000
11197,0,120000
11197,2,42000
11197,3,42000
11199,1,96000
11199,0,120000
11199,2,42000
11199,3,42000
11201,1,96000
11201,0,120000
11201,2,42000
11201,3,42000
11203,1,96000
11203,0,120000
11203,2,42000
11203,3,42000
11216,1,720
11216,0,900
11216,2,315
11216,3,315
11218,1,720
11218,4,13800
11218,0,900
11218,2,315
11218,3,315
11220,1,1872
11220,0,2340
11220,2,819
11220,3,819
11226,1,720
11226,0,900
11226,2,315
11226,3,315
11228,1,720
11228,4,13800
11228,0,900
11228,2,315
11228,3,315
11230,1,1872
11230,0,2340
11230,2,819
11230,3,819
11236,1,720
11236,0,900
11236,2,315
11236,3,315
11238,1,720
11238,4,13800
11238,0,900
11238,2,315
11238,3,315
11240,1,1872
11240,0,2340
11240,2,819
11240,3,819
11246,1,720
11246,0,900
11246,2,315
11246,3,315
11248,1,720
11248,4,13800
11248,0,900
11248,2,315
11248,3,315
11250,1,1872
11250,0,2340
11250,2,819
11250,3,819
11256,1,720
11256,0,900
11256,2,315
11256,3,315
11258,1,720
11258,4,13800
11258,0,900
11258,2,315
11258,3,315
11260,1,1872
11260,0,2340
11260,2,819
11260,3,819
11266,1,720
11266,0,900
11266,2,315
11266,3,315
11268,1,720
11268,4,13800
11268,0,900
11268,2,315
11268,3,315
11270,1,1872
11270,0,2340
11270,2,819
11270,3,819
11278,1,720
11278,4,13800
11278,0,900
11278,2,315
11278,3,315
11280,1,2160
11280,4,51000
11280,0,2700
11280,2,945
11280,3,945
11284,1,480
11284,0,600
11284,2,210
11284,3,210
11286,1,480
11286,0,600
11286,2,210
11286,3,210
11288,1,720
11288,0,900
11288,2,315
11288,3,315
11290,1,720
11290,0,900
11290,2,315
11290,3,315
11292,1,720
11292,4,13800
11292,0,900
11292,2,315
11292,3,315
11294,1,720
11294,4,13800
11294,0,900
11294,2,315
11294,3,315
11296,1,720
11296,4,13800
11296,0,900
11296,2,315
11296,3,315
11298,1,720
11298,4,13800
11298,0,900
11298,2,315
11298,3,315
11300,1,1440
11300,4,30900
11300,0,1800
11300,2,630
11300,3,630
11302,1,720
11302,4,13800
11302,0,900
11302,2,315
11302,3,315
11304,1,720
11304,4,13800
11304,0,900
11304,2,315
11304,3,315
11306,1,720
11306,4,13800
11306,0,900
11306,2,315
11306,3,315
11356,1,720
11356,4,13800
11356,0,900
11356,2,315
11356,3,315
11358,1,1440
11358,4,30900
11358,0,1800
11358,2,630
11358,3,630
11360,1,2160
11360,4,51000
11360,0,2700
11360,2,945
11360,3,945
11366,1,96000
11366,0,120000
11366,2,42000
11366,3,42000
11372,1,96000
11372,0,120000
11372,2,42000
11372,3,42000
11374,1,96000
11374,0,120000
11374,2,42000
11374,3,42000
11376,1,96000
11376,0,120000
11376,2,42000
11376,3,42000
11378,1,96000
11378,0,120000
11378,2,42000
11378,3,42000
11380,1,96000
11380,0,120000
11380,2,42000
11380,3,42000
11382,1,96000
11382,0,120000
11382,2,42000
11382,3,42000
11384,1,96000
11384,0,120000
11384,2,42000
11384,3,42000
11388,1,96000
11388,0,120000
11388,2,42000
11388,3,42000
11390,1,96000
11390,0,120000
11390,2,42000
11390,3,42000
11394,1,96000
11394,0,120000
11394,2,42000
11394,3,42000
11401,1,96000
11401,0,120000
11401,2,42000
11401,3,42000
11562,1,1440
11562,4,30900
11562,0,1800
11562,2,630
11562,3,630
11564,1,720
11564,4,13800
11564,0,900
11564,2,315
11564,3,315
11568,1,7200000
11568,0,9000000
11568,2,126000
11568,3,126000
11612,1,720
11612,4,13800
11612,0,900
11612,2,315
11612,3,315
11613,1,720
11613,4,13800
11613,0,900
11613,2,315
11613,3,315
11614,1,1440
11614,4,30900
11614,0,1800
11614,2,630
11614,3,630
11616,1,720
11616,4,13800
11616,0,900
11616,2,315
11616,3,315
11617,1,1440
11617,4,30900
11617,0,1800
11617,2,630
11617,3,630
11619,1,720
11619,4,13800
11619,0,900
11619,2,315
11619,3,315
11620,1,1440
11620,4,30900
11620,0,1800
11620,2,630
11620,3,630
11621,1,1440
11621,4,30900
11621,0,1800
11621,2,630
11621,3,630
11622,1,1440
11622,4,30900
11622,0,1800
11622,2,630
11622,3,630
11623,1,1440
11623,4,30900
11623,0,1800
11623,2,630
11623,3,630
11624,1,1440
11624,4,30900
11624,0,1800
11624,2,630
11624,3,630
11625,1,1440
11625,4,30900
11625,0,1800
11625,2,630
11625,3,630
11626,1,1440
11626,4,30900
11626,0,1800
11626,2,630
11626,3,630
11628,1,1440
11628,4,30900
11628,0,1800
11628,2,630
11628,3,630
11629,1,1440
11629,4,30900
11629,0,1800
11629,2,630
11629,3,630
11630,1,1440
11630,4,30900
11630,0,1800
11630,2,630
11630,3,630
11631,1,1440
11631,4,30900
11631,0,1800
11631,2,630
11631,3,630
11632,1,1440
11632,4,30900
11632,0,1800
11632,2,630
11632,3,630
11634,1,720
11634,4,13800
11634,0,900
11634,2,315
11634,3,315
11641,1,1872
11641,0,2340
11641,2,819
11641,3,819
11643,1,1872
11643,0,2340
11643,2,819
11643,3,819
11645,1,1872
11645,0,2340
11645,2,819
11645,3,819
11647,1,1872
11647,0,2340
11647,2,819
11647,3,819
11649,1,1872
11649,0,2340
11649,2,819
11649,3,819
11747,1,1872
11747,0,2340
11747,2,819
11747,3,819
11750,1,3744
11750,0,4680
11750,2,1638
11750,3,1638
11754,1,3744
11754,0,4680
11754,2,1638
11754,3,1638
11758,1,3744
11758,0,4680
11758,2,1638
11758,3,1638
11762,1,3744
11762,0,4680
11762,2,1638
11762,3,1638
11766,1,3744
11766,0,4680
11766,2,1638
11766,3,1638
11770,1,1440
11770,4,30900
11770,0,1800
11770,2,630
11770,3,630
11771,1,3744
11771,0,4680
11771,2,1638
11771,3,1638
11775,1,3744
11775,0,4680
11775,2,1638
11775,3,1638
11779,1,3744
11779,0,4680
11779,2,1638
11779,3,1638
11783,1,3744
11783,0,4680
11783,2,1638
11783,3,1638
11787,1,3744
11787,0,4680
11787,2,1638
11787,3,1638
11791,1,3744
11791,0,4680
11791,2,1638
11791,3,1638
11795,1,1872
11795,0,2340
11795,2,819
11795,3,819
11798,1,1440
11798,4,30900
11798,0,1800
11798,2,630
11798,3,630
11799,1,3744
11799,0,4680
11799,2,1638
11799,3,1638
11803,1,1440
11803,4,30900
11803,0,1800
11803,2,630
11803,3,630
11804,1,3744
11804,0,4680
11804,2,1638
11804,3,1638
11808,1,3744
11808,0,4680
11808,2,1638
11808,3,1638
11812,1,1872
11812,0,2340
11812,2,819
11812,3,819
11820,1,720
11820,4,13800
11820,0,900
11820,2,315
11820,3,315
11821,1,1872
11821,0,2340
11821,2,819
11821,3,819
11824,1,720
11824,4,13800
11824,0,900
11824,2,315
11824,3,315
11825,1,1872
11825,0,2340
11825,2,819
11825,3,819
11828,1,720
11828,4,13800
11828,0,900
11828,2,315
11828,3,315
11829,1,1872
11829,0,2340
11829,2,819
11829,3,819
11832,1,720
11832,4,13800
11832,0,900
11832,2,315
11832,3,315
11833,1,1872
11833,0,2340
11833,2,819
11833,3,819
11836,1,720
11836,4,13800
11836,0,900
11836,2,315
11836,3,315
11837,1,1872
11837,0,2340
11837,2,819
11837,3,819
11840,1,3744
11840,0,4680
11840,2,1638
11840,3,1638
11844,1,3744
11844,0,4680
11844,2,1638
11844,3,1638
11848,1,1872
11848,0,2340
11848,2,819
11848,3,819
11851,1,3744
11851,0,4680
11851,2,1638
11851,3,1638
11857,1,2000
11857,0,2500
11857,2,1050
11857,3,1050
11859,1,2000
11859,0,2500
11859,2,2100
11859,3,2100
11860,1,2000
11860,0,2500
11860,2,2100
11860,3,2100
11861,1,2000
11861,0,2500
11861,2,2100
11861,3,2100
11862,1,20000
11862,0,25000
11862,2,105
11862,3,105
11863,1,20000
11863,0,25000
11863,2,105
11863,3,105
11864,1,20000
11864,0,25000
11864,2,105
11864,3,105
11865,1,20000
11865,0,25000
11865,2,105
11865,3,105
11866,1,20000
11866,0,25000
11866,2,105
11866,3,105
11867,1,2000
11867,0,2500
11867,2,210
11867,3,210
11868,1,2000
11868,0,2500
11868,2,2100
11868,3,2100
11869,1,2000
11869,0,2500
11869,2,2100
11869,3,2100
11870,1,2000
11870,0,2500
11870,2,2100
11870,3,2100
11871,1,20000
11871,0,25000
11871,2,1050
11871,3,1050
11872,1,2000
11872,0,2500
11872,2,2100
11872,3,2100
11873,1,2000
11873,0,2500
11873,2,2100
11873,3,2100
11874,1,2000
11874,0,2500
11874,2,2100
11874,3,2100
11876,1,2000
11876,0,2500
11876,2,1050
11876,3,1050
11877,1,2000
11877,0,2500
