blueprintTypeID,activity,typeID,level
2356,2,11442,1
2356,2,11529,1
2356,3,3403,5
2356,3,11442,1
2356,3,11529,1
2405,1,11451,1
2405,1,11449,1
2405,0,3380,5
2405,0,11451,1
2405,0,11449,1
2405,2,3409,5
2405,2,11451,1
2405,2,11449,1
2405,3,3403,5
2405,3,11451,1
2405,3,11449,1
2411,1,11451,1
2411,1,11449,1
2411,0,3380,5
2411,0,11451,1
2411,0,11449,1
2411,2,3409,5
2411,2,11451,1
2411,2,11449,1
2411,3,3403,5
2411,3,11451,1
2411,3,11449,1
2421,1,11451,1
2421,1,11449,1
2421,0,3380,5
2421,0,11451,1
2421,0,11449,1
2421,2,3409,5
2421,2,11451,1
2421,2,11449,1
2421,3,3403,5
2421,3,11451,1
2421,3,11449,1
2437,1,11446,1
2437,1,11453,1
2437,0,3380,5
2437,0,11446,1
2437,0,11453,1
2437,2,3409,5
2437,2,11446,1
2437,2,11453,1
2437,3,3403,5
2437,3,11446,1
2437,3,11453,1
2445,4,11453,1
2445,4,11446,1
2445,4,23121,1
2445,0,3380,1
2447,1,11446,1
2447,1,11453,1
2447,0,3380,5
2447,0,11446,1
2447,0,11453,1
2447,2,3409,5
2447,2,11446,1
2447,2,11453,1
2447,3,3403,5
2447,3,11446,1
2447,3,11453,1
2455,4,11453,1
2455,4,11446,1
2455,4,23121,1
2455,0,3380,1
2457,1,11446,1
2457,1,11453,1
2457,0,3380,5
2457,0,11446,1
2457,0,11453,1
2457,2,3409,5
2457,2,11446,1
2457,2,11453,1
2457,3,3403,5
2457,3,11446,1
2457,3,11453,1
2465,4,11453,1
2465,4,11446,1
2465,4,21790,1
2465,0,3380,1
2467,1,11446,1
2467,1,11453,1
2467,0,3380,5
2467,0,11446,1
2467,0,11453,1
2467,2,3409,5
2467,2,11446,1
2467,2,11453,1
2467,3,3403,5
2467,3,11446,1
2467,3,11453,1
2477,4,11453,1
2477,4,11446,1
2477,4,21791,1
2477,0,3380,1
2479,1,11446,1
2479,1,11453,1
2479,0,3380,5
2479,0,11446,1
2479,0,11453,1
2479,2,3409,5
2479,2,11446,1
2479,2,11453,1
2479,3,3403,5
2479,3,11446,1
2479,3,11453,1
2487,4,11453,1
2487,4,11446,1
2487,4,21791,1
2487,0,3380,1
2489,1,11446,1
2489,1,11453,1
2489,0,3380,5
2489,0,11446,1
2489,0,11453,1
2489,2,3409,5
2489,2,11446,1
2489,2,11453,1
2489,3,3403,5
2489,3,11446,1
2489,3,11453,1
2507,4,11453,1
2507,4,11449,1
2507,4,21790,1
2507,0,3380,1
2509,4,11453,1
2509,4,11449,1
2509,4,21790,1
2509,0,3380,1
2511,4,11453,1
2511,4,11449,1
2511,4,21790,1
2511,0,3380,1
2513,4,11453,1
2513,4,11449,1
2513,4,21790,1
2513,0,3380,1
2515,4,11453,1
2515,4,11449,1
2515,4,21790,1
2515,0,3380,1
2517,4,11453,1
2517,4,11449,1
2517,4,21790,1
2517,0,3380,1
2530,4,11443,1
2530,4,11455,1
2530,4,21790,1
2530,0,3380,1
2532,1,11443,1
2532,1,11455,1
2532,0,3380,5
2532,0,11443,1
2532,0,11455,1
2532,2,11443,1
2532,2,11455,1
2532,3,11443,1
2532,3,11455,1
2538,4,11443,1
2538,4,11455,1
2538,4,21790,1
2538,0,3380,1
2540,1,11443,1
2540,1,11455,1
2540,0,3380,5
2540,0,11443,1
2540,0,11455,1
2540,2,11443,1
2540,2,11455,1
2540,3,11443,1
2540,3,11455,1
2546,4,11443,1
2546,4,11455,1
2546,4,21790,1
2546,0,3380,1
2548,1,11443,1
2548,1,11455,1
2548,0,3380,5
2548,0,11443,1
2548,0,11455,1
2548,2,11443,1
2548,2,11455,1
2548,3,11443,1
2548,3,11455,1
2554,1,11443,1
2554,1,11455,1
2554,0,3380,5
2554,0,11443,1
2554,0,11455,1
2554,2,11443,1
2554,2,11455,1
2554,3,11443,1
2554,3,11455,1
2604,4,11529,1
2604,4,11442,1
2604,4,23121,1
2604,0,3380,1
2606,1,11442,1
2606,1,11529,1
2606,0,3380,5
2606,0,11442,1
2606,0,11529,1
2606,2,3409,5
2606,2,11442,1
2606,2,11529,1
2606,3,3403,5
2606,3,11442,1
2606,3,11529,1
2614,1,3402,5
2614,1,11447,1
2614,1,11449,1
2614,0,3380,5
2614,0,11447,1
2614,0,11449,1
2614,2,3409,5
2614,2,11447,1
2614,2,11449,1
2614,3,3403,5
2614,3,11447,1
2614,3,11449,1
2622,1,3402,5
2622,1,11441,1
2622,1,11449,1
2622,0,3380,5
2622,0,11441,1
2622,0,11449,1
2622,2,3409,5
2622,2,11441,1
2622,2,11449,1
2622,3,3403,5
2622,3,11441,1
2622,3,11449,1
2630,1,3402,5
2630,1,11446,1
2630,1,11449,1
2630,0,3380,5
2630,0,11446,1
2630,0,11449,1
2630,2,3409,5
2630,2,11446,1
2630,2,11449,1
2630,3,3403,5
2630,3,11446,1
2630,3,11449,1
2638,1,3402,5
2638,1,11441,1
2638,1,11449,1
2638,0,3380,5
2638,0,11441,1
2638,0,11449,1
2638,2,3409,5
2638,2,11441,1
2638,2,11449,1
2638,3,3403,5
2638,3,11441,1
2638,3,11449,1
2648,1,3402,5
2648,1,11441,1
2648,1,11449,1
2648,0,3380,5
2648,0,11441,1
2648,0,11449,1
2648,2,3409,5
2648,2,11441,1
2648,2,11449,1
2648,3,3403,5
2648,3,11441,1
2648,3,11449,1
2656,1,3402,5
2656,1,11449,1
2656,1,11451,1
2656,0,3380,5
2656,0,11449,1
2656,0,11451,1
2656,2,3409,5
2656,2,11449,1
2656,2,11451,1
2656,3,3403,5
2656,3,11449,1
2656,3,11451,1
2680,1,11446,1
2680,1,11447,1
2680,1,11449,1
2680,1,3402,5
2680,0,11446,1
2680,0,11449,1
2680,0,3380,5
2680,2,11446,1
2680,2,11447,1
2680,2,11449,1
2680,2,3409,5
2680,3,11446,1
2680,3,11447,1
2680,3,11449,1
2680,3,3403,5
2735,0,3380,5
2736,0,3380,5
2737,0,3380,5
2738,0,3380,5
2739,0,3380,5
2740,0,3380,5
2741,0,3380,5
2742,1,3365,5
2742,0,3365,5
2742,0,3380,5
2742,2,3365,5
2742,3,3365,5
2743,1,3365,5
2743,0,3365,5
2743,0,3380,5
2743,2,3365,5
2743,3,3365,5
2744,1,3365,5
2744,0,3365,5
2744,0,3380,5
2744,2,3365,5
2744,3,3365,5
2745,1,3365,5
2745,0,3365,5
2745,0,3380,5
2745,2,3365,5
2745,3,3365,5
2746,1,3365,5
2746,0,3365,5
2746,0,3380,5
2746,2,3365,5
2746,3,3365,5
2747,1,3365,5
2747,0,3365,5
2747,0,3380,5
2747,2,3365,5
2747,3,3365,5
2748,1,3365,5
2748,0,3365,5
2748,0,3380,5
2748,2,3365,5
2748,3,3365,5
2749,1,3366,5
2749,0,3366,5
2749,0,3380,5
2749,2,3366,5
2749,3,3366,5
2750,0,3380,5
2751,1,3366,5
2751,0,3366,5
2751,0,3380,5
2751,2,3366,5
2751,3,3366,5
2752,0,3380,5
2753,1,3366,5
2753,0,3366,5
2753,0,3380,5
2753,2,3366,5
2753,3,3366,5
2754,1,3366,5
2754,0,3366,5
2754,0,3380,5
2754,2,3366,5
2754,3,3366,5
2755,0,3380,5
2756,1,3366,5
2756,0,3366,5
2756,0,3380,5
2756,2,3366,5
2756,3,3366,5
2757,0,3380,5
2758,1,3366,5
2758,0,3366,5
2758,0,3380,5
2758,2,3366,5
2758,3,3366,5
2759,0,3380,5
2760,1,3366,5
2760,0,3366,5
2760,0,3380,5
2760,2,3366,5
2760,3,3366,5
2761,0,3380,5
2762,1,3366,5
2762,0,3366,5
2762,0,3380,5
2762,2,3366,5
2762,3,3366,5
2763,0,3380,5
2764,1,3366,5
2764,0,3366,5
2764,0,3380,5
2764,2,3366,5
2764,3,3366,5
2765,1,3367,5
2765,0,3367,5
2765,0,3380,5
2765,2,3367,5
2765,3,3367,5
2766,1,3366,5
2766,0,3366,5
2766,0,3380,5
2766,2,3366,5
2766,3,3366,5
2767,1,3367,5
2767,0,3367,5
2767,0,3380,5
2767,2,3367,5
2767,3,3367,5
2768,1,3366,5
2768,0,3366,5
2768,0,3380,5
2768,2,3366,5
2768,3,3366,5
2769,1,3367,5
2769,0,3367,5
2769,0,3380,5
2769,2,3367,5
2769,3,3367,5
2770,1,3366,5
2770,0,3366,5
2770,0,3380,5
2770,2,3366,5
2770,3,3366,5
2771,1,3366,5
2771,0,3366,5
2771,0,3380,5
2771,2,3366,5
2771,3,3366,5
2772,1,3366,5
2772,0,3366,5
2772,0,3380,5
2772,2,3366,5
2772,3,3366,5
2773,1,3366,5
2773,0,3366,5
2773,0,3380,5
2773,2,3366,5
2773,3,3366,5
2774,0,3380,5
2775,0,3380,5
2776,0,3380,5
2777,0,3380,5
2778,0,3380,5
2779,0,3380,5
2780,0,3380,5
2781,0,3380,5
2782,0,3380,5
2783,0,3380,5
2784,0,3380,5
2785,0,3380,5
2786,1,3365,5
2786,0,3365,5
2786,0,3380,5
2786,2,3365,5
2786,3,3365,5
2787,0,3380,5
2788,1,3365,5
2788,0,3365,5
2788,0,3380,5
2788,2,3365,5
2788,3,3365,5
2789,1,3365,5
2789,0,3365,5
2789,0,3380,5
2789,2,3365,5
2789,3,3365,5
2790,1,3365,5
2790,0,3365,5
2790,0,3380,5
2790,2,3365,5
2790,3,3365,5
2791,1,3365,5
2791,0,3365,5
2791,0,3380,5
2791,2,3365,5
2791,3,3365,5
2792,0,3380,5
2793,1,3365,5
2793,0,3365,5
2793,0,3380,5
2793,2,3365,5
2793,3,3365,5
2794,0,3380,5
2795,1,3365,5
2795,0,3365,5
2795,0,3380,5
2795,2,3365,5
2795,3,3365,5
2796,0,3380,5
2797,1,3365,5
2797,0,3365,5
2797,0,3380,5
2797,2,3365,5
2797,3,3365,5
2798,0,3380,5
2799,0,3380,5
2800,1,3365,5
2800,0,3365,5
2800,0,3380,5
2800,2,3365,5
2800,3,3365,5
2802,1,3402,5
2802,1,11449,1
2802,1,11451,1
2802,0,3380,5
2802,0,11449,1
2802,0,11451,1
2802,2,3409,5
2802,2,11449,1
2802,2,11451,1
2802,3,3403,5
2802,3,11449,1
2802,3,11451,1
2803,0,3380,5
2804,0,3380,5
2805,0,3380,5
2806,0,3380,5
2807,0,3380,5
2808,0,3380,5
2810,0,3380,5
2812,1,3402,5
2812,1,11441,1
2812,1,11449,1
2812,0,3380,5
2812,0,11441,1
2812,0,11449,1
2812,2,3409,5
2812,2,11441,1
2812,2,11449,1
2812,3,3403,5
2812,3,11441,1
2812,3,11449,1
2813,0,3380,5
2814,0,3380,5
2815,0,3380,5
2816,0,3380,5
2818,1,3402,5
2818,1,11447,1
2818,1,11449,1
2818,0,3380,5
2818,0,11447,1
2818,0,11449,1
2818,2,3409,5
2818,2,11447,1
2818,2,11449,1
2818,3,3403,5
2818,3,11447,1
2818,3,11449,1
2819,0,3380,5
2820,1,3370,5
2820,0,3370,5
2820,0,3380,5
2820,2,3370,5
2820,3,3370,5
2821,1,3370,5
2821,0,3370,5
2821,0,3380,5
2821,2,3370,5
2821,3,3370,5
2822,0,3380,5
2823,0,3380,5
2824,0,3380,5
2825,0,3380,5
2826,0,3380,5
2827,0,3380,5
2828,0,3380,5
2829,0,3380,5
2830,0,3380,5
2866,1,11451,1
2866,1,11452,1
2866,0,3380,5
2866,0,11451,1
2866,0,11452,1
2866,2,3409,5
2866,2,11451,1
2866,2,11452,1
2866,3,3403,5
2866,3,11451,1
2866,3,11452,1
2874,1,11451,1
2874,1,11452,1
2874,0,3380,5
2874,0,11451,1
2874,0,11452,1
2874,2,3409,5
2874,2,11451,1
2874,2,11452,1
2874,3,3403,5
2874,3,11451,1
2874,3,11452,1
2890,1,11451,1
2890,1,11452,1
2890,0,3380,5
2890,0,11451,1
2890,0,11452,1
2890,2,3409,5
2890,2,11451,1
2890,2,11452,1
2890,3,3403,5
2890,3,11451,1
2890,3,11452,1
2898,1,11451,1
2898,1,11452,1
2898,0,3380,5
2898,0,11451,1
2898,0,11452,1
2898,2,3409,5
2898,2,11451,1
2898,2,11452,1
2898,3,3403,5
2898,3,11451,1
2898,3,11452,1
2906,1,11451,1
2906,1,11452,1
2906,0,3380,5
2906,0,11451,1
2906,0,11452,1
2906,2,3409,5
2906,2,11451,1
2906,2,11452,1
2906,3,3403,5
2906,3,11451,1
2906,3,11452,1
2914,1,11451,1
2914,1,11452,1
2914,0,3380,5
2914,0,11451,1
2914,0,11452,1
2914,2,3409,5
2914,2,11451,1
2914,2,11452,1
2914,3,3403,5
2914,3,11451,1
2914,3,11452,1
2922,1,11451,1
2922,1,11452,1
2922,0,3380,5
2922,0,11451,1
2922,0,11452,1
2922,2,3409,5
2922,2,11451,1
2922,2,11452,1
2922,3,3403,5
2922,3,11451,1
2922,3,11452,1
2938,1,11451,1
2938,1,11452,1
2938,0,3380,5
2938,0,11451,1
2938,0,11452,1
2938,2,3409,5
2938,2,11451,1
2938,2,11452,1
2938,3,3403,5
2938,3,11451,1
2938,3,11452,1
2946,1,11451,1
2946,1,11452,1
2946,0,3380,5
2946,0,11451,1
2946,0,11452,1
2946,2,3409,5
2946,2,11451,1
2946,2,11452,1
2946,3,3403,5
2946,3,11451,1
2946,3,11452,1
2949,0,3380,3
2949,0,22242,3
2954,1,11451,1
2954,1,11452,1
2954,0,3380,5
2954,0,11451,1
2954,0,11452,1
2954,2,3409,5
2954,2,11451,1
2954,2,11452,1
2954,3,3403,5
2954,3,11451,1
2954,3,11452,1
2962,1,11451,1
2962,1,11452,1
2962,0,3380,5
2962,0,11451,1
2962,0,11452,1
2962,2,3409,5
2962,2,11451,1
2962,2,11452,1
2962,3,3403,5
2962,3,11451,1
2962,3,11452,1
2970,1,11451,1
2970,1,11452,1
2970,0,3380,5
2970,0,11451,1
2970,0,11452,1
2970,2,3409,5
2970,2,11451,1
2970,2,11452,1
2970,3,3403,5
2970,3,11451,1
2970,3,11452,1
2978,1,11451,1
2978,1,11452,1
2978,0,3380,5
2978,0,11451,1
2978,0,11452,1
2978,2,3409,5
2978,2,11451,1
2978,2,11452,1
2978,3,3403,5
2978,3,11451,1
2978,3,11452,1
2986,1,11433,1
2986,1,11447,1
2986,0,3380,5
2986,0,11433,1
2986,0,11447,1
2986,2,3409,5
2986,2,11433,1
2986,2,11447,1
2986,3,3403,5
2986,3,11433,1
2986,3,11447,1
2994,1,11433,1
2994,1,11447,1
2994,0,3380,5
2994,0,11433,1
2994,0,11447,1
2994,2,3409,5
2994,2,11433,1
2994,2,11447,1
2994,3,3403,5
2994,3,11433,1
2994,3,11447,1
3002,1,11433,1
3002,1,11447,1
3002,0,3380,5
3002,0,11433,1
3002,0,11447,1
3002,2,3409,5
3002,2,11433,1
3002,2,11447,1
3002,3,3403,5
3002,3,11433,1
3002,3,11447,1
3010,1,11433,1
3010,1,11447,1
3010,0,3380,5
3010,0,11433,1
3010,0,11447,1
3010,2,3409,5
3010,2,11433,1
3010,2,11447,1
3010,3,3403,5
3010,3,11433,1
3010,3,11447,1
3018,1,11433,1
3018,1,11447,1
3018,0,3380,5
3018,0,11433,1
3018,0,11447,1
3018,2,3409,5
3018,2,11433,1
3018,2,11447,1
3018,3,3403,5
3018,3,11433,1
3018,3,11447,1
3026,1,11433,1
3026,1,11447,1
3026,0,3380,5
3026,0,11433,1
3026,0,11447,1
3026,2,3409,5
3026,2,11433,1
3026,2,11447,1
3026,3,3403,5
3026,3,11433,1
3026,3,11447,1
3034,1,11433,1
3034,1,11447,1
3034,0,3380,5
3034,0,11433,1
3034,0,11447,1
3034,2,11433,1
3034,2,11447,1
3034,3,3403,5
3034,3,11433,1
3034,3,11447,1
3039,0,3380,1
3042,1,11433,1
3042,1,11447,1
3042,0,3380,5
3042,0,11433,1
3042,0,11447,1
3042,2,3409,5
3042,2,11433,1
3042,2,11447,1
3042,3,3403,5
3042,3,11433,1
3042,3,11447,1
3050,1,11433,1
3050,1,11447,1
3050,0,3380,5
3050,0,11433,1
3050,0,11447,1
3050,2,3409,5
3050,2,11433,1
3050,2,11447,1
3050,3,11433,1
3050,3,11447,1
3058,1,11433,1
3058,1,11447,1
3058,0,3380,5
3058,0,11433,1
3058,0,11447,1
3058,2,3409,5
3058,2,11433,1
3058,2,11447,1
3058,3,3403,5
3058,3,11433,1
3058,3,11447,1
3066,1,11433,1
3066,1,11447,1
3066,0,3380,5
3066,0,11433,1
3066,0,11447,1
3066,2,3409,5
3066,2,11433,1
3066,2,11447,1
3066,3,3403,5
3066,3,11433,1
3066,3,11447,1
3075,1,11441,1
3075,1,11455,1
3075,0,3380,5
3075,0,11441,1
3075,0,11455,1
3075,2,3409,2
3075,2,11441,1
3075,2,11455,1
3075,3,3403,5
3075,3,11441,1
3075,3,11455,1
3083,1,11441,1
3083,1,11455,1
3083,0,3380,5
3083,0,11441,1
3083,0,11455,1
3083,2,3409,2
3083,2,11441,1
3083,2,11455,1
3083,3,3403,5
3083,3,11441,1
3083,3,11455,1
3091,1,11441,1
3091,1,11455,1
3091,0,3380,5
3091,0,11441,1
3091,0,11455,1
3091,2,3409,2
3091,2,11441,1
3091,2,11455,1
3091,3,3403,5
3091,3,11441,1
3091,3,11455,1
3099,1,11441,1
3099,1,11455,1
3099,0,3380,5
3099,0,11441,1
3099,0,11455,1
3099,2,3409,2
3099,2,11441,1
3099,2,11455,1
3099,3,3403,5
3099,3,11441,1
3099,3,11455,1
3107,1,11441,1
3107,1,11455,1
3107,0,3380,5
3107,0,11441,1
3107,0,11455,1
3107,2,3409,2
3107,2,11441,1
3107,2,11455,1
3107,3,3403,5
3107,3,11441,1
3107,3,11455,1
3115,1,11441,1
3115,1,11455,1
3115,0,3380,5
3115,0,11441,1
3115,0,11455,1
3115,2,3409,2
3115,2,11441,1
3115,2,11455,1
3115,3,3403,5
3115,3,11441,1
3115,3,11455,1
3123,1,11441,1
3123,1,11455,1
3123,0,3380,5
3123,0,11441,1
3123,0,11455,1
3123,2,3409,5
3123,2,11441,1
3123,2,11455,1
3123,3,3403,5
3123,3,11441,1
3123,3,11455,1
3131,1,11441,1
3131,1,11455,1
3131,0,3380,5
3131,0,11441,1
3131,0,11455,1
3131,2,3409,5
3131,2,11441,1
3131,2,11455,1
3131,3,3403,5
3131,3,11441,1
3131,3,11455,1
3139,1,11441,1
3139,1,11455,1
3139,0,3380,5
3139,0,11441,1
3139,0,11455,1
3139,2,3409,5
3139,2,11441,1
3139,2,11455,1
3139,3,3403,5
3139,3,11441,1
3139,3,11455,1
3147,1,11441,1
3147,1,11455,1
3147,0,3380,5
3147,0,11441,1
3147,0,11455,1
3147,2,3409,5
3147,2,11441,1
3147,2,11455,1
3147,3,3403,5
3147,3,11441,1
3147,3,11455,1
3155,1,11441,1
3155,1,11455,1
3155,0,3380,5
3155,0,11441,1
3155,0,11455,1
3155,2,3409,5
3155,2,11441,1
3155,2,11455,1
3155,3,3403,5
3155,3,11441,1
3155,3,11455,1
3163,1,11441,1
3163,1,11455,1
3163,0,3380,5
3163,0,11441,1
3163,0,11455,1
3163,2,3409,5
3163,2,11441,1
3163,2,11455,1
3163,3,3403,5
3163,3,11441,1
3163,3,11455,1
3171,1,11441,1
3171,1,11455,1
3171,0,3380,5
3171,0,11441,1
3171,0,11455,1
3171,2,3409,5
3171,2,11441,1
3171,2,11455,1
3171,3,3403,5
3171,3,11441,1
3171,3,11455,1
3179,1,11441,1
3179,1,11455,1
3179,0,3380,5
3179,0,11441,1
3179,0,11455,1
3179,2,3409,5
3179,2,11441,1
3179,2,11455,1
3179,3,3403,5
3179,3,11441,1
3179,3,11455,1
3187,1,11441,1
3187,1,11455,1
3187,0,3380,5
3187,0,11441,1
3187,0,11455,1
3187,2,3409,5
3187,2,11441,1
3187,2,11455,1
3187,3,3403,5
3187,3,11441,1
3187,3,11455,1
3243,4,11448,1
3243,4,11446,1
3243,4,21791,1
3243,0,3380,1
3245,1,11446,1
3245,1,11448,1
3245,0,3380,5
3245,0,11446,1
3245,0,11448,1
3245,2,3409,5
3245,2,11446,1
3245,2,11448,1
3245,3,3403,5
3245,3,11446,1
3245,3,11448,1
3286,1,11433,1
3286,1,11447,1
3286,0,3380,5
3286,0,11433,1
3286,0,11447,1
3286,2,3409,5
3286,2,11433,1
3286,2,11447,1
3286,3,3403,5
3286,3,11433,1
3286,3,11447,1
3473,1,11433,1
3473,1,11455,1
3473,0,3380,5
3473,0,11433,1
3473,0,11455,1
3473,2,3409,5
3473,2,11433,1
3473,2,11455,1
3473,3,3403,5
3473,3,11433,1
3473,3,11455,1
3489,1,11433,1
3489,1,11455,1
3489,0,3380,5
3489,0,11433,1
3489,0,11455,1
3489,2,3409,5
3489,2,11433,1
3489,2,11455,1
3489,3,3403,5
3489,3,11433,1
3489,3,11455,1
3497,1,11433,1
3497,1,11455,1
3497,0,3380,5
3497,0,11433,1
3497,0,11455,1
3497,2,3409,5
3497,2,11433,1
3497,2,11455,1
3497,3,3403,5
3497,3,11433,1
3497,3,11455,1
3505,1,11433,1
3505,1,11455,1
3505,0,3380,5
3505,0,11433,1
3505,0,11455,1
3505,2,3409,5
3505,2,11433,1
3505,2,11455,1
3505,3,3403,5
3505,3,11433,1
3505,3,11455,1
3513,1,11433,1
3513,1,11447,1
3513,0,3380,5
3513,0,11433,1
3513,0,11447,1
3513,2,3409,5
3513,2,11433,1
3513,2,11447,1
3513,3,3403,5
3513,3,11433,1
3513,3,11447,1
3515,0,22242,4
3521,1,11433,1
3521,1,11447,1
3521,0,3380,5
3521,0,11433,1
3521,0,11447,1
3521,2,3409,5
3521,2,11433,1
3521,2,11447,1
3521,3,3403,5
3521,3,11433,1
3521,3,11447,1
3529,4,11442,1
3529,4,11443,1
3529,4,23087,1
3529,0,3380,1
3531,1,11442,1
3531,1,11443,1
3531,0,3380,5
3531,0,11442,1
3531,0,11443,1
3531,2,3409,5
3531,2,11442,1
3531,2,11443,1
3531,3,3403,5
3531,3,11442,1
3531,3,11443,1
3535,0,3380,1
3535,0,22242,1
3537,0,3380,1
3537,0,22242,1
3539,4,11442,1
3539,4,11443,1
3539,4,23087,1
3539,0,3380,1
3541,1,11442,1
3541,1,11443,1
3541,0,3380,5
3541,0,11442,1
3541,0,11443,1
3541,2,3409,5
3541,2,11442,1
3541,2,11443,1
3541,3,3403,5
3541,3,11442,1
3541,3,11443,1
3543,0,3380,1
3543,0,22242,1
3545,0,3380,1
3545,0,22242,1
3547,0,3380,1
3547,0,22242,1
3553,0,3380,1
3555,0,3380,1
3557,0,3380,1
3557,0,22242,1
3560,0,3380,1
3560,0,22242,1
3562,0,3380,1
3562,0,22242,1
3564,0,3380,1
3564,0,22242,1
3567,4,11433,1
3567,4,11455,1
3567,4,23087,1
3567,0,3380,1
3569,1,11433,1
3569,1,11455,1
3569,0,3380,5
3569,0,11433,1
3569,0,11455,1
3569,2,3409,5
3569,2,11433,1
3569,2,11455,1
3569,3,3403,5
3569,3,11433,1
3569,3,11455,1
3570,0,3380,1
3570,0,22242,1
3572,0,3380,1
3572,0,22242,1
3574,0,3380,1
3574,0,22242,1
3577,4,11433,1
3577,4,11455,1
3577,4,23087,1
3577,0,3380,1
3579,1,11433,1
3579,1,11455,1
3579,0,3380,5
3579,0,11433,1
3579,0,11455,1
3579,2,3409,5
3579,2,11433,1
3579,2,11455,1
3579,3,3403,5
3579,3,11433,1
3579,3,11455,1
3580,0,3380,1
3580,0,22242,1
3587,4,11443,1
3587,4,11455,1
3587,4,21790,1
3587,0,3380,1
3589,1,11443,1
3589,1,11455,1
3589,0,3380,5
3589,0,11443,1
3589,0,11455,1
3589,2,11443,1
3589,2,11455,1
3589,3,11443,1
3589,3,11455,1
3597,4,11443,1
3597,4,11455,1
3597,4,21790,1
3597,0,3380,1
3599,1,11443,1
3599,1,11455,1
3599,0,3380,5
3599,0,11443,1
3599,0,11455,1
3599,2,11443,1
3599,2,11455,1
3599,3,11443,1
3599,3,11455,1
3607,4,11443,1
3607,4,11455,1
3607,4,21790,1
3607,0,3380,1
3609,1,11443,1
3609,1,11455,1
3609,0,3380,5
3609,0,11443,1
3609,0,11455,1
3609,2,11443,1
3609,2,11455,1
3609,3,11443,1
3609,3,11455,1
3617,4,11443,1
3617,4,11455,1
3617,4,21790,1
3617,4,22242,1
3617,0,3380,1
3617,0,22242,1
3619,0,11443,1
3619,0,11455,1
3619,0,22242,1
3619,0,3380,5
3654,4,11442,1
3654,4,11529,1
3654,4,23121,1
3654,0,3380,1
3656,1,11442,1
3656,1,11529,1
3656,0,3380,5
3656,0,11442,1
3656,0,11529,1
3656,2,3409,5
3656,2,11442,1
3656,2,11529,1
3656,3,3403,5
3656,3,11442,1
3656,3,11529,1
3664,4,11529,1
3664,4,11442,1
3664,4,23121,1
3664,0,3380,1
3666,1,11442,1
3666,1,11529,1
3666,0,3380,5
3666,0,11442,1
3666,0,11529,1
3666,2,3409,5
3666,2,11442,1
3666,2,11529,1
3666,3,3403,5
3666,3,11442,1
3666,3,11529,1
3752,0,3380,1
3754,0,3380,1
3765,0,22242,5
3767,4,11445,1
3767,4,11453,1
3767,4,21791,1
3767,0,3380,1
3769,0,3380,1
3830,4,11443,1
3830,4,11455,1
3830,4,21790,1
3830,0,3380,1
3832,1,11443,1
3832,1,11455,1
3832,0,3380,5
3832,0,11443,1
3832,0,11455,1
3832,2,11443,1
3832,2,11455,1
3832,3,11443,1
3832,3,11455,1
3840,4,11443,1
3840,4,11455,1
3840,4,21790,1
3840,0,3380,1
3842,1,11443,1
3842,1,11455,1
3842,0,3380,5
3842,0,11443,1
3842,0,11455,1
3842,2,11443,1
3842,2,11455,1
3842,3,11443,1
3842,3,11455,1
3938,4,11529,1
3938,4,11451,1
3938,4,21791,1
3938,0,3380,1
3940,1,11529,1
3940,1,11451,1
3940,0,3380,5
3940,0,11529,1
3940,0,11451,1
3940,2,3409,5
3940,2,11529,1
3940,2,11451,1
3940,3,3403,5
3940,3,11529,1
3940,3,11451,1
3942,4,11451,1
3942,4,11529,1
3942,4,21790,1
3942,0,3380,1
3944,1,11451,1
3944,1,11529,1
3944,0,3380,5
3944,0,11451,1
3944,0,11529,1
3944,2,3409,5
3944,2,11451,1
3944,2,11529,1
3944,3,3403,5
3944,3,11451,1
3944,3,11529,1
3948,4,11529,1
3948,4,11451,1
3948,4,23121,1
3948,0,3380,1
3950,1,11529,1
3950,1,11451,1
3950,0,3380,5
3950,0,11529,1
3950,0,11451,1
3950,2,3409,5
3950,2,11529,1
3950,2,11451,1
3950,3,3403,5
3950,3,11529,1
3950,3,11451,1
3954,4,11529,1
3954,4,11451,1
3954,4,23087,1
3954,0,3380,1
3956,1,11529,1
3956,1,11451,1
3956,0,3380,5
3956,0,11529,1
3956,0,11451,1
3956,2,3409,5
3956,2,11529,1
3956,2,11451,1
3956,3,3403,5
3956,3,11529,1
3956,3,11451,1
3963,0,3380,5
3978,4,11529,1
3978,4,11451,1
3978,4,21791,1
3978,0,3380,1
3980,1,11529,1
3980,1,11451,1
3980,0,3380,5
3980,0,11529,1
3980,0,11451,1
3980,2,3409,5
3980,2,11529,1
3980,2,11451,1
3980,3,3403,5
3980,3,11529,1
3980,3,11451,1
3982,4,11451,1
3982,4,11529,1
3982,4,21790,1
3982,0,3380,1
3984,1,11451,1
3984,1,11529,1
3984,0,3380,5
3984,0,11451,1
3984,0,11529,1
3984,2,3409,5
3984,2,11451,1
3984,2,11529,1
3984,3,3403,5
3984,3,11451,1
3984,3,11529,1
3988,4,11529,1
3988,4,11451,1
3988,4,23121,1
3988,0,3380,1
3990,1,11529,1
3990,1,11451,1
3990,0,3380,5
3990,0,11529,1
3990,0,11451,1
3990,2,3409,5
3990,2,11529,1
3990,2,11451,1
3990,3,3403,5
3990,3,11529,1
3990,3,11451,1
3991,1,11442,1
