typeID,name
3137,Zainou 'Deadeye' Rapid Launch RL-1004
3138,Heavy Ion Blaster II
3140,Zainou 'Deadeye' Rapid Launch RL-1006
3141,Zainou 'Deadeye' Target Navigation Prediction TN-902
3142,Zainou 'Deadeye' Target Navigation Prediction TN-904
3143,Zainou 'Deadeye' Target Navigation Prediction TN-906
3144,Zainou 'Gnome' Launcher CPU Efficiency LE-602
3145,Zainou 'Gnome' Launcher CPU Efficiency LE-604
3146,Heavy Neutron Blaster II
3148,Zainou 'Gnome' Launcher CPU Efficiency LE-606
3149,Hardwiring - Zainou 'Sharpshooter' ZMX11
3150,Hardwiring - Zainou 'Sharpshooter' ZMX110
3151,Hardwiring - Zainou 'Sharpshooter' ZMX1100
3152,Zainou 'Snapshot' Defender Missiles DM-802
3153,Zainou 'Snapshot' Defender Missiles DM-804
3154,Ion Blaster Cannon II
3156,Zainou 'Snapshot' Defender Missiles DM-806
3157,Zainou 'Snapshot' Heavy Assault Missiles AM-702
3158,Zainou 'Snapshot' Heavy Assault Missiles AM-704
3159,Zainou 'Snapshot' Heavy Assault Missiles AM-706
3160,Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1002
3161,Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1004
3162,Light Electron Blaster II
3164,Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1006
3165,Zainou 'Snapshot' Heavy Missiles HM-702
3166,Zainou 'Snapshot' Heavy Missiles HM-704
3167,Zainou 'Snapshot' Heavy Missiles HM-706
3168,Zainou 'Snapshot' Light Missiles LM-902
3169,Zainou 'Snapshot' Light Missiles LM-904
3170,Light Ion Blaster II
3172,Zainou 'Snapshot' Light Missiles LM-906
3173,Zainou 'Snapshot' Rockets RD-902
3174,Zainou 'Snapshot' Rockets RD-904
3175,Zainou 'Snapshot' Rockets RD-906
3176,Zainou 'Snapshot' Torpedoes TD-602
3177,Zainou 'Snapshot' Torpedoes TD-604
3178,Light Neutron Blaster II
3180,Zainou 'Snapshot' Torpedoes TD-606
3181,Zainou 'Snapshot' Cruise Missiles CM-602
3182,Zainou 'Snapshot' Cruise Missiles CM-604
3183,Zainou 'Snapshot' Cruise Missiles CM-606
3184,ORE Industrial
3185,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-802
3186,Neutron Blaster Cannon II
3188,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-804
3189,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-806
3190,Eifyr and Co. 'Gunslinger' Motion Prediction MR-702
3191,Eifyr and Co. 'Gunslinger' Motion Prediction MR-704
3192,Eifyr and Co. 'Gunslinger' Motion Prediction MR-706
3193,Eifyr and Co. 'Gunslinger' Surgical Strike SS-902
3194,Eifyr and Co. 'Gunslinger' Surgical Strike SS-904
3195,Eifyr and Co. 'Gunslinger' Surgical Strike SS-906
3196,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1002
3197,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1004
3198,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1006
3199,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-602
3200,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-604
3201,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-606
3202,Inherent Implants 'Lancer' Small Energy Turret SE-602
3203,Inherent Implants 'Lancer' Controlled Bursts CB-702
3204,Inherent Implants 'Lancer' Gunnery RF-902
3205,Inherent Implants 'Lancer' Large Energy Turret LE-1002
3206,Inherent Implants 'Lancer' Medium Energy Turret ME-802
3207,Inherent Implants 'Lancer' Small Energy Turret SE-604
3208,Inherent Implants 'Lancer' Controlled Bursts CB-704
3209,Inherent Implants 'Lancer' Gunnery RF-904
3210,Inherent Implants 'Lancer' Large Energy Turret LE-1004
3211,Inherent Implants 'Lancer' Medium Energy Turret ME-804
3212,Inherent Implants 'Lancer' Small Energy Turret SE-606
3213,Inherent Implants 'Lancer' Controlled Bursts CB-706
3214,Inherent Implants 'Lancer' Gunnery RF-906
3215,Inherent Implants 'Lancer' Large Energy Turret LE-1006
3216,Inherent Implants 'Lancer' Medium Energy Turret ME-806
3217,Zainou 'Deadeye' Sharpshooter ST-902
3218,Harvester Mining Drone
3220,Zainou 'Deadeye' Trajectory Analysis TA-704
3221,Zainou 'Deadeye' Trajectory Analysis TA-706
3222,Zainou 'Deadeye' Large Hybrid Turret LH-1002
3223,Zainou 'Deadeye' Large Hybrid Turret LH-1004
3224,Zainou 'Deadeye' Large Hybrid Turret LH-1006
3225,Zainou 'Deadeye' Small Hybrid Turret SH-602
3226,Zainou 'Deadeye' Small Hybrid Turret SH-604
3227,Zainou 'Deadeye' Small Hybrid Turret SH-606
3228,Zainou 'Gnome' Weapon Upgrades WU-1002
3229,Zainou 'Gnome' Weapon Upgrades WU-1004
3230,Zainou 'Gnome' Weapon Upgrades WU-1006
3231,Zainou 'Deadeye' Medium Hybrid Turret MH-802
3232,Zainou 'Deadeye' Medium Hybrid Turret MH-804
3233,Zainou 'Deadeye' Medium Hybrid Turret MH-806
3234,Zainou 'Deadeye' Sharpshooter ST-904
3235,Zainou 'Deadeye' Sharpshooter ST-906
3236,Zainou 'Deadeye' Trajectory Analysis TA-702
3237,Inherent Implants 'Squire' Capacitor Management EM-802
3238,Inherent Implants 'Squire' Capacitor Management EM-804
3239,Inherent Implants 'Squire' Capacitor Management EM-806
3240,Inherent Implants 'Squire' Capacitor Systems Operation EO-602
3241,Inherent Implants 'Squire' Capacitor Systems Operation EO-604
3242,Warp Disruptor I
3244,Warp Disruptor II
3246,Inherent Implants 'Squire' Capacitor Systems Operation EO-606
3247,Inherent Implants 'Squire' Capacitor Emission Systems ES-702
3248,Inherent Implants 'Squire' Capacitor Emission Systems ES-704
3249,Inherent Implants 'Squire' Capacitor Emission Systems ES-706
3250,Inherent Implants 'Squire' Energy Pulse Weapons EP-702
3251,Inherent Implants 'Squire' Energy Pulse Weapons EP-704
3252,Inherent Implants 'Squire' Energy Pulse Weapons EP-706
3253,Inherent Implants 'Squire' Energy Grid Upgrades EU-702
3254,Inherent Implants 'Squire' Energy Grid Upgrades EU-704
3255,Inherent Implants 'Squire' Energy Grid Upgrades EU-706
3256,Inherent Implants 'Squire' Power Grid Management EG-602
3257,Inherent Implants 'Squire' Power Grid Management EG-604
3258,Inherent Implants 'Squire' Power Grid Management EG-606
3262,Zainou 'Gypsy' Electronics Upgrades EU-602
3263,Zainou 'Gypsy' Electronics Upgrades EU-604
3264,Zainou 'Gypsy' Electronics Upgrades EU-606
3265,Zainou 'Gypsy' CPU Management EE-602
3266,Zainou 'Gypsy' CPU Management EE-604
3267,Zainou 'Gypsy' CPU Management EE-606
3268,Zainou 'Gypsy' Signature Analysis SA-702
3269,Zainou 'Gypsy' Signature Analysis SA-704
3270,Zainou 'Gypsy' Signature Analysis SA-706
3271,Zainou 'Gypsy' Electronic Warfare EW-902
3272,Zainou 'Gypsy' Electronic Warfare EW-904
3273,Zainou 'Gypsy' Electronic Warfare EW-906
3274,Zainou 'Gypsy' Long Range Targeting LT-802
3275,Zainou 'Gypsy' Long Range Targeting LT-804
3276,Zainou 'Gypsy' Long Range Targeting LT-806
3277,Zainou 'Gypsy' Propulsion Jamming PJ-802
3278,Zainou 'Gypsy' Propulsion Jamming PJ-804
3279,Zainou 'Gypsy' Propulsion Jamming PJ-806
3280,Zainou 'Gypsy' Sensor Linking SL-902
3281,Zainou 'Gypsy' Sensor Linking SL-904
3282,Zainou 'Gypsy' Sensor Linking SL-906
3283,Zainou 'Gypsy' Weapon Disruption WD-902
3284,Zainou 'Gypsy' Weapon Disruption WD-904
3285,Quad Light Beam Laser II
3287,Zainou 'Gypsy' Weapon Disruption WD-906
3288,Zainou 'Gypsy' Target Painting TG-902
3289,Zainou 'Gypsy' Target Painting TG-904
3290,Zainou 'Gypsy' Target Painting TG-906
3291,Inherent Implants 'Noble' Repair Systems RS-602
3292,Inherent Implants 'Noble' Repair Systems RS-604
3293,Medium Standard Container
3296,Large Standard Container
3297,Small Standard Container
3299,Inherent Implants 'Noble' Repair Systems RS-606
3300,Gunnery
3301,Small Hybrid Turret
3302,Small Projectile Turret
3303,Small Energy Turret
3304,Medium Hybrid Turret
3305,Medium Projectile Turret
3306,Medium Energy Turret
3307,Large Hybrid Turret
3308,Large Projectile Turret
3309,Large Energy Turret
3310,Rapid Firing
3311,Sharpshooter
3312,Motion Prediction
3315,Surgical Strike
3316,Controlled Bursts
3317,Trajectory Analysis
3318,Weapon Upgrades
3319,Missile Launcher Operation
3320,Rockets
3321,Light Missiles
3322,Auto-Targeting Missiles
3323,Defender Missiles
3324,Heavy Missiles
3325,Torpedoes
3326,Cruise Missiles
3327,Spaceship Command
3328,Gallente Frigate
3329,Minmatar Frigate
3330,Caldari Frigate
3331,Amarr Frigate
3332,Gallente Cruiser
3333,Minmatar Cruiser
3334,Caldari Cruiser
3335,Amarr Cruiser
3336,Gallente Battleship
3337,Minmatar Battleship
3338,Caldari Battleship
3339,Amarr Battleship
3340,Gallente Industrial
3341,Minmatar Industrial
3342,Caldari Industrial
3343,Amarr Industrial
3344,Gallente Titan
3345,Minmatar Titan
3346,Caldari Titan
3347,Amarr Titan
3348,Leadership
3349,Skirmish Command
3350,Shield Command
3351,Shield Command Specialist
3352,Information Command Specialist
3354,Command Burst Specialist
3355,Social
3356,Negotiation
3357,Diplomacy
3358,Fast Talk
3359,Connections
3361,Criminal Connections
3363,Corporation Management
3368,Diplomatic Relations
3373,Starbase Defense Management
3380,Industry
3385,Reprocessing
3386,Mining
3387,Mass Production
3388,Advanced Industry
3389,Reprocessing Efficiency
3392,Mechanics
3393,Repair Systems
3394,Hull Upgrades
3395,Advanced Small Ship Construction
3396,Advanced Industrial Ship Construction
3397,Advanced Medium Ship Construction
3398,Advanced Large Ship Construction
3400,Outpost Construction
3402,Science
3403,Research
3404,Genetic Engineering
3405,Biology
3406,Laboratory Operation
3408,Sleeper Encryption Methods
3409,Metallurgy
3410,Astrogeology
3411,Cybernetics
3412,Astrometrics
3413,Power Grid Management
3414,Inherent Implants 'Noble' Remote Armor Repair Systems RA-702
3415,Inherent Implants 'Noble' Remote Armor Repair Systems RA-704
3416,Shield Operation
3417,Capacitor Systems Operation
3418,Capacitor Management
3419,Shield Management
3420,Tactical Shield Manipulation
3421,Energy Pulse Weapons
3422,Shield Emission Systems
3423,Capacitor Emission Systems
3424,Energy Grid Upgrades
3425,Shield Upgrades
3426,CPU Management
3427,Electronic Warfare
3428,Long Range Targeting
3429,Target Management
3430,Advanced Target Management
3431,Signature Analysis
3432,Electronics Upgrades
3433,Sensor Linking
3434,Weapon Disruption
3435,Propulsion Jamming
3436,Drones
3437,Drone Avionics
3438,Mining Drone Operation
3439,Repair Drone Operation
3440,Salvage Drone Operation
3441,Heavy Drone Operation
3442,Drone Interfacing
3443,Trade
3444,Retail
3446,Broker Relations
3447,Visibility
3449,Navigation
3450,Afterburner
3451,Fuel Conservation
3452,Acceleration Control
3453,Evasive Maneuvering
3454,High Speed Maneuvering
3455,Warp Drive Operation
3456,Jump Drive Operation
3465,Large Secure Container
3466,Medium Secure Container
3467,Small Secure Container
3469,Basic Co-Processor
3470,Inherent Implants 'Noble' Remote Armor Repair Systems RA-706
3471,Inherent Implants 'Noble' Mechanic MC-802
3474,Inherent Implants 'Noble' Mechanic MC-804
3475,Inherent Implants 'Noble' Mechanic MC-806
3476,Inherent Implants 'Noble' Repair Proficiency RP-902
3477,Inherent Implants 'Noble' Repair Proficiency RP-904
3478,Inherent Implants 'Noble' Repair Proficiency RP-906
3479,Inherent Implants 'Noble' Hull Upgrades HG-1002
3481,Inherent Implants 'Noble' Hull Upgrades HG-1004
3482,Inherent Implants 'Noble' Hull Upgrades HG-1006
3483,Captured Civilians
3488,Small Cap Battery II
3493,Incursion ship attributes effects Assault 
3494,Incursion ship attributes effects HQ
3495,Shield Transfer Control Tower
3496,Medium Cap Battery II
3501,CONCORD MTAC
3504,Large Cap Battery II
3507,Tactical Response Transmitter
3512,Focused Medium Pulse Laser II
3514,Revenant
3516,Malice
3518,Vangel
3520,Heavy Pulse Laser II
3528,Medium Armor Repairer I
3530,Medium Armor Repairer II
3532,Echelon
3534,CONCORD Capital Armor Repairer
3536,CONCORD Capital Remote Armor Repairer
3538,Large Armor Repairer I
3540,Large Armor Repairer II
3542,CONCORD Capital Shield Booster
3544,CONCORD Capital Remote Shield Booster
3546,CONCORD Ion Siege Blaster
3550,CONCORD Dual 1000mm Railgun
3551,Survey
3552,Cap Booster 75
3554,Cap Booster 100
3556,Micro Capacitor Booster I
3558,Micro Capacitor Booster II
3559,CONCORD Dual Giga Pulse Laser
3561,CONCORD Dual Giga Beam Laser
3563,CONCORD XL Cruise Missile Launcher
3565,CONCORD XL Torpedo Launcher
3566,Small Capacitor Booster I
3568,Small Capacitor Booster II
3571,CONCORD Quad 3500mm Siege Artillery
3573,CONCORD Hexa 2500mm Repeating Cannon
3575,CONCORD Capital Remote Capacitor Transmitter
3576,Heavy Capacitor Booster I
3578,Heavy Capacitor Booster II
3581,Purloined Sansha Data Analyzer
3583,Badly Mangled Components
3584,True Slave Decryption Node
3585,Mangled Sansha Data Analyzer 
3586,Small Remote Shield Booster I
3588,Small Remote Shield Booster II
3596,Medium Remote Shield Booster I
3598,Medium Remote Shield Booster II
3606,Large Remote Shield Booster I
3608,Large Remote Shield Booster II
3616,Capital Remote Shield Booster I
3618,Capital Remote Shield Booster II
3627,Construction Materials
3643,Soil
3645,Water
3647,Holoreels
3651,Civilian Miner
3653,Medium Hull Repairer I
3655,Medium Hull Repairer II
3663,Large Hull Repairer I
3665,Large Hull Repairer II
3673,Wheat
3683,Oxygen
3685,Hydrogen Batteries
3687,Electronic Parts
3689,Mechanical Parts
3691,Synthetic Oil
3693,Fertilizer
3695,Polytextiles
3697,Silicate Glass
3699,Quafe
3701,Certification Results
3703,Nerve Sticks
3705,Crash
3707,Blue Pill
3709,Drop
3711,X-Instinct
3713,Vitoc
3715,Frozen Food
3717,Dairy Products
3719,Tourists
3721,Slaves
3723,Slaver Hound
3725,Livestock
3727,Plutonium
3729,Toxic Waste
3731,Megacorp Management
3732,Empire Control
3756,Gnosis
3764,Leviathan
3766,Vigil
3771,Ectoplasm
3773,Hydrochloric Acid
3775,Viral Agent
3777,Long-limb Roes
3779,Biomass
3804,VIPs
3806,Refugees
3808,Prisoners
3810,Marines
3812,Data Sheets
3814,Reports
3818,Exile
3820,Sooth Sayer
3822,Frentix
3824,Crystal Egg
3826,Mindflood
3828,Construction Blocks
3829,Medium Shield Extender I
3831,Medium Shield Extender II
3836,Pilot Certification Documents
3837,Token of Submission
3838,Clearance Documents
3839,Large Shield Extender I
3841,Large Shield Extender II
3843,Tribal Sponsorship
3844,Freedom of Operation License
3887,Co-Processor I
3888,Co-Processor II
3893,Mining Connections
3894,Distribution Connections
3895,Security Connections
3897,Micro Proton Smartbomb I
3898,Quafe Zero
3899,Micro Proton Smartbomb II
3901,Micro Graviton Smartbomb I
3903,Micro Graviton Smartbomb II
3907,Micro Plasma Smartbomb I
3909,Micro Plasma Smartbomb II
3913,Micro EMP Smartbomb I
3915,Micro EMP Smartbomb II
3937,Medium Proton Smartbomb I
3939,Medium Proton Smartbomb II
3941,Medium Graviton Smartbomb I
3943,Medium Graviton Smartbomb II
3947,Medium Plasma Smartbomb I
3949,Medium Plasma Smartbomb II
3953,Medium EMP Smartbomb I
3955,Medium EMP Smartbomb II
3958,"GDN-9 ""Nightstalker"" Combat Goggles"
3962,Customs Office Gantry
3977,Large Proton Smartbomb I
3979,Large Proton Smartbomb II
3981,Large Graviton Smartbomb I
3983,Large Graviton Smartbomb II
3986,Large Remote Hull Repairer II
3987,Large Plasma Smartbomb I
3989,Large Plasma Smartbomb II
3993,Large EMP Smartbomb I
3995,Large EMP Smartbomb II
4009,Looking Glass Monocle Interface (right/gold)
4025,X5 Enduring Stasis Webifier
4027,Fleeting Compact Stasis Webifier
4037,Odin Synthetic Eye (right/dark)
4038,Odin Synthetic Eye (right/gray)
4039,Odin Synthetic Eye (right/gold)
4042,Looking Glass Monocle Interface (right/silver)
4043,Odin Synthetic Eye (left/dark)
4046,Odin Synthetic Eye (left/gold)
4048,Odin Synthetic Eye (left/gray)
4050,Looking Glass Monocle Interface (left/gold)
4051,Nitrogen Fuel Block
4052,Looking Glass Monocle Interface (left/gray)
4089,Clearance Papers
4090,Large Crates of Quafe
4091,Large Crates of Ectoplasm
4147,Dual Heavy Pulse Laser II
4245,'Silvershore' Greatcoat
4246,Hydrogen Fuel Block
4247,Helium Fuel Block
4248,Warp Disruption Field Generator II
4250,Small Tractor Beam II
4252,Capital Tractor Beam II
4254,Micro Auxiliary Power Core II
4256,Bomb Launcher II
4258,Core Probe Launcher II
4260,Expanded Probe Launcher II
4274,Mining Foreman Link - Harvester Capacitor Efficiency II
4276,Mining Foreman Link - Laser Optimization II
4278,Mining Foreman Link - Mining Laser Field Enhancement II
4292,Siege Module II
4294,Triage Module II
4296,Medium Remote Hull Repairer II
4299,Small Remote Hull Repairer II
4301,Outgrowth Rogue Drone Hive Pass Key
4302,Oracle
4303,Research Abstract: Project Tesseract
4304,Research Abstract: Project Theseus
4306,Naga
4308,Talos
4310,Tornado
4312,Oxygen Fuel Block
4320,Research Abstract: Project Theta
4322,Research Abstract: Project Catapult
4323,Research Abstract: Project Common Ground
4324,Research Abstract: Project Huntress Green (1 of 3)
4325,Research Abstract: Project Algintal
4326,Research Abstract: Project Enigma
4327,Research Abstract: Project Trinity
4328,Research Abstract: Project Infernal Spade
4329,Research Abstract: Project Astrosurvey
4330,Research Abstract: Project Omicron
4331,Research Abstract: Project Omega
4332,Research Abstract: Project Rho
4333,Research Abstract: Project Slipstream
4334,Arek'Jaalan: Site One Contributions Listing
4335,Research Abstract: Project Compass
4336,Research Abstract: Project Huntress Green (2 of 3)
4337,Research Abstract: Project Huntress Green (3 of 3)
4338,Arek'Jaalan: Mission Statement
4345,Gistum B-Type Adaptive Invulnerability Field
4346,Gistum A-Type Adaptive Invulnerability Field
